#Units1,#Units2,activation,batch_size,lr,max_epochs,optimizer,weight_decay,momentum,mean_train_score,mean_val_score,std_train_score,mean_fit_time,std_fit_time,rank_val_score
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.2953821818033853,3.542966445287069,0.0874651106530682,56.55653564135233,0.41418147488737417,217
50,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.252457857131958,3.552656571070353,0.07931767456457084,26.86513344446818,0.14290713201835573,218
30,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.2578163146972656,3.558924436569214,0.09350334152652863,26.93852996826172,0.3290790159367988,219
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,2.907166004180908,3.559981107711792,0.12369293666488011,88.10392419497173,2.266299376178371,220
50,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.213121255238851,3.5630871454874673,0.07351848898529342,27.227533499399822,0.5962047476942015,221
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.2918562094370523,3.568290948867798,0.1335794971904524,56.84884492556254,0.2998859169227267,222
50,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.2359086672465005,3.5728758176167807,0.06373781911451314,27.126769145329792,0.49644054954454814,223
30,20,<built-in method sigmoid of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.421149253845215,3.5772999127705893,0.12605362904557518,86.675150791804,1.062073091052735,224
30,10,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,1.8622718652089436,3.5857203006744385,0.11969485153767818,57.438925425211586,0.24046996087041808,225
50,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.2369426091512046,3.586491266886393,0.0332640720423849,26.99310525258382,0.35445431873347244,226
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,2.703735669453939,3.593174775441488,0.19982812391209,86.64248538017273,1.0723150195923608,227
50,20,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,1.2867040634155273,3.5951563517252603,0.1292491471223881,88.70112752914429,1.079955613001494,228
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.380868117014567,3.5978415807088218,0.1404311506055903,57.17992830276489,0.9303453077867856,229
30,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.282216787338257,3.6158135732014975,0.07600419516766241,27.082469304402668,0.19531255309521017,230
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,2.5018161137898765,3.618628978729248,0.14860988503787229,56.68034831682841,0.302374708144402,231
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,2.9211976528167725,3.6248226960500083,0.5484234005145154,86.11109709739685,0.6094160443756494,232
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,2.80469012260437,3.6277755896250405,0.31324559863892915,86.61813561121623,0.4087151590992922,233
30,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.3321789105733237,3.632179339726766,0.09521460657096525,27.12318770090739,0.20491309846322053,234
30,20,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.389306386311849,3.6328114668528237,0.1210953620877309,87.03290931383769,1.0580914931698413,235
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,1.9217638969421387,3.635877847671509,0.38072243813144463,57.08432857195536,0.4459974341803063,236
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.0750752290089927,3.6382968425750732,0.4015557991637508,57.33134786287943,1.1492067010456095,237
50,20,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,1.266575813293457,3.647613763809204,0.07517293794294258,86.90689325332642,0.9805562858485121,238
30,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.323453505833944,3.6529653867085776,0.13874696178872992,26.900291124979656,0.5023107488855991,239
50,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,2.3910675843556723,3.654375950495402,0.1459067465850011,57.268951177597046,0.41152000244669945,240
30,10,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.3964360555013022,3.6693954467773438,0.07501277874098052,57.00665863355001,0.693239086947395,241
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,2.688943862915039,3.66971484820048,0.2607161764149603,87.11530272165935,0.9471948371160127,242
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.0060531298319497,3.6774353981018066,0.016789168556114915,86.99182518323262,0.6428425820660133,243
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.4299559593200684,3.6869913736979165,0.08094575021327113,57.01868677139282,0.448834663886385,244
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,2.453507343928019,3.6900600592295327,0.21131421988548985,86.15347599983215,0.7340871563352079,245
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,1.9786240259806316,3.6996469497680664,0.15165893157247656,86.69629073143005,0.4066628404810029,246
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,2.8560092449188232,3.710304101308187,0.5622902588855064,56.87693158785502,0.3178165029348537,247
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.4379752477010093,3.7114694118499756,0.14594629740756224,57.122784535090126,0.29742731640954123,248
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,2.381747325261434,3.720447222391764,0.3351520421709824,87.05289467175801,0.68904669396236,249
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,1.7829529841740925,3.728116273880005,0.12743101613098723,87.15822426478069,0.8483120708353665,250
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,2.5987795193990073,3.7328104178110757,0.4356907380170191,56.704703172047935,0.9049698695939856,251
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,3.354785442352295,3.7419115702311196,0.2813194671465406,57.447483936945595,0.6938935632504244,252
50,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.4764681657155356,3.7496701876322427,0.10760340149057131,27.098961035410564,0.4821205349537223,253
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,2.449987252553304,3.752943754196167,0.32181309260533847,87.84234555562337,0.34753325707427285,254
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,2.9889565308888755,3.7554611365000405,0.3310144511728969,56.59933352470398,0.19808586096157385,255
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,2.927929719289144,3.760346015294393,0.1512248260118688,56.91534376144409,0.5748145551008272,256
30,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,1.980594793955485,3.7744980653127036,0.2952333910995144,86.61742933591206,0.33781823882758083,257
50,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.5979317824045816,3.7828386624654136,0.06571998607726545,56.955921490987144,0.017345583929674963,258
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,2.1980114380518594,3.7878002325693765,0.32890302255621057,87.8807164033254,0.16622134994030283,259
50,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.5572301546732583,3.797297795613607,0.0364835718543308,57.321857372919716,0.5531442954349816,260
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,2.7635505199432373,3.8192172050476074,0.08356177263343686,87.02393023173015,0.5769282424244783,261
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,2.968014399210612,3.8192938963572183,0.4801257063719351,87.37870287895203,1.130525598968735,262
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,2.8866172631581626,3.8225091298421225,0.3800555318664672,86.38098454475403,0.40004628297770906,263
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.0299211343129477,3.82564385732015,0.37579461684731336,87.06263041496277,0.5574098294619456,264
30,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.5295873483022056,3.8274060090382895,0.04130365217966287,26.712022304534912,0.07678198072033857,265
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.332336187362671,3.8368113040924072,0.3644897553132497,56.78607066472372,1.087559985839832,266
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.35377566019694,3.8449765841166177,0.48165368464983693,57.42348178227743,0.7300078394688162,267
50,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.596590280532837,3.8467384974161782,0.08040193620910327,27.500843048095703,0.2954441151263501,268
50,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.554072459538778,3.847743034362793,0.09751971594192547,26.98098087310791,0.21384449835208788,269
50,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.5668579737345376,3.8490758736928306,0.07339686494599854,26.800670623779297,0.26266511448950725,270
30,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.571030775705973,3.850894292195638,0.0439501911937469,27.03967301050822,0.22963174711779166,271
30,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.6192989349365234,3.861639658610026,0.08163111120511257,26.760149717330933,0.16568312147202102,272
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,2.4853859742482505,3.863724152247111,0.14292624441515586,86.74962186813354,0.7612364698397329,273
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.6547253131866455,3.8667582670847573,0.038476286392969135,56.98992466926575,0.9562434650391199,274
30,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.6591411431630454,3.8674793243408203,0.04100604308655673,86.45886103312175,0.7148845446444597,275
30,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,1.9725974003473918,3.892099142074585,0.2436026477824511,86.59489274024963,0.33434061899525475,276
30,10,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,3.576359272003174,3.8945866425832114,0.15683747179428914,56.54447555541992,0.18295257307132326,277
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.1300151348114014,3.9099557399749756,0.2870520179377974,86.72264814376831,0.5442143989503551,278
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.1756425698598227,3.9149370193481445,0.16175430871169338,85.89745998382568,0.392569996357946,279
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.3423516750335693,3.9213849703470864,0.41104662780018364,57.21805842717489,0.4696349029419365,280
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.707781712214152,3.927048683166504,0.11148206586786417,56.93609142303467,1.0096285801431275,281
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.41175111134847,3.9308892091115317,0.48317804308455403,56.681148052215576,0.5685874024257078,282
50,20,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.741713205973307,3.9321308930714927,0.00953283498542,57.33760643005371,0.4318180395537018,283
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.7445219357808432,3.9365036487579346,0.07156644863179436,57.209943215052284,1.010282537715831,284
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.368508736292521,3.9538159370422363,0.31994533621778526,86.38701470692952,0.9619497205388357,285
30,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.720968802769979,3.9557687441507974,0.0397641348715763,26.974867423375446,0.44468903208271476,286
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,2.419201215108236,3.9718925952911377,0.18791310783482199,87.35593549410503,0.6952082260074617,287
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.191105286280314,3.973333756128947,0.08049710890824056,87.09995484352112,0.254341572749867,288
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,1.929442008336385,3.9751134713490806,0.06838799090391158,86.23649732271831,0.03569947548834005,289
50,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.4327083428700766,3.9761687914530435,0.36711153614179565,57.4105749130249,1.1029524585614596,290
30,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.7133973439534507,3.9861093362172446,0.29783387117361704,86.76630290349324,0.9746912040165535,291
50,20,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.7574263413747153,3.996389150619507,0.3270022277566479,57.600497325261436,0.4051289736968596,292
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.2098052501678467,4.001169125239055,0.6518066338918368,86.1969625155131,0.6739837272553493,293
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.368727445602417,4.006816228230794,0.2790600721907501,86.14014601707458,0.16576849944247235,294
50,10,<built-in method sigmoid of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.8876473108927407,4.011414448420207,0.24368843498427017,86.84706219037373,0.4061068520722013,295
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,2.6632955074310303,4.012587944666545,0.306044225568682,86.52476612726848,0.9215716271239788,296
30,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.842630704243978,4.01619013150533,0.07743339109064731,27.08887569109599,0.25899799497372183,297
50,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.7993075847625732,4.019955476125081,0.08378531950497083,27.12488849957784,0.49811904682424,298
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.359938065210978,4.0283370812733965,0.24598704935438345,57.20225977897644,0.2524563734093446,299
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.8115779558817544,4.029138088226318,0.08932815269909743,56.5940949122111,0.4370151799332676,300
50,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.8496553103129068,4.034988880157471,0.10561976269179885,26.914933999379475,0.18375628207624042,301
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.8335471153259277,4.038292805353801,0.0987929500642761,57.022952477137245,0.7955839573864947,302
50,10,<built-in method sigmoid of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,3.9011526902516684,4.055188258488973,0.2967951402688931,87.3271271387736,0.6803737620274717,303
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.4446906248728433,4.0697042147318525,0.7684242964416053,86.37872139612834,0.17763876455581556,304
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,2.3999352852503457,4.075204054514567,0.4539819978398049,87.64168922106425,0.5135863512752059,305
30,20,<built-in method tanh of type object at 0x7f9e915a4780>,128,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.8522759278615317,4.075991312662761,0.11376604919783893,56.864439487457275,0.46838616071983696,306
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,3.8405924638112388,4.0834117730458575,0.10589466351759402,86.14049863815308,1.3317301481220247,307
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.4220101833343506,4.090718984603882,0.19196221296597538,56.98055831591288,0.20015141498376318,308
50,20,<built-in method sigmoid of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.9801177978515625,4.091197490692139,0.2540396136534442,27.348642190297443,0.3121104561481497,309
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.902475595474243,4.094928741455078,0.19911147767255022,86.5477888584137,0.3872980407001635,310
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.617997725804647,4.104533433914185,0.5360921133711467,88.79013093312581,1.1494755921363307,311
30,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.930183490117391,4.106027603149414,0.04797455294419193,26.85713330904643,0.1942422474392622,312
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,3.949910879135132,4.115418593088786,0.2720636891583745,86.46099869410197,0.646242648239341,313
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.229161103566488,4.116812388102214,0.7741174552810755,87.06383363405864,0.0642516606886928,314
30,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.849606513977051,4.1170657475789385,0.04749361856964851,27.059655904769897,0.3695346107693091,315
30,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.875375270843506,4.122349500656128,0.16445103224240684,26.801609834035236,0.31342337546620425,316
50,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,3.818214178085327,4.129985809326172,0.12038459669194955,26.928495327631634,0.24249586582687635,317
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.947875420252482,4.137355407079061,0.0501406125079314,87.20468497276306,1.2853877440623047,318
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,3.915354092915853,4.138553619384766,0.21796862578185833,86.886607726415,0.8866435185126382,319
50,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,3.9339335759480796,4.141477743784587,0.1578382722838296,86.31444652875264,0.4481276575422476,320
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,3.998932679494222,4.144689242045085,0.15105097643753052,87.23677285512288,1.4137999403460846,321
50,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.864783763885498,4.145275910695394,0.04475041155743507,27.177603880564373,0.42047894434795946,322
50,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.6422287623087564,4.169543743133545,0.3503923467748523,57.53475602467855,0.6803058469368184,323
50,20,<built-in method sigmoid of type object at 0x7f9e915a4780>,1219,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,4.059809287389119,4.17531696955363,0.13773807953189837,27.700969219207764,0.24909707664675287,324
50,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.7197450002034507,4.177419424057007,0.6649736802114246,56.92931334177653,0.3081079333559654,325
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.9116313457489014,4.192808310190837,0.0655523191256122,86.52649259567261,0.5817796155159476,326
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.0001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,4.038260380427043,4.213963349660237,0.1526713722355273,85.98409088452657,0.6594792823771493,327
50,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.716342290242513,4.238450288772583,0.9326087390040709,57.260054429372154,0.5785011747985651,328
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,3.7259720961252847,4.254890362421672,0.8796864235420679,56.848972956339516,0.47544021528003777,329
30,10,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.7912227312723794,4.259241898854573,0.6408468966330487,88.94930545488994,1.2126368505032104,330
50,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.4078663984934487,4.271227439244588,0.3588894351120827,86.60755038261414,0.8829559670724978,331
50,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.737971464792887,4.277787208557129,0.035276857567742896,57.4546275138855,0.4583376289437573,332
50,10,<built-in method tanh of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,3.9835899670918784,4.284855047861735,0.10817892410147609,86.02020835876465,0.10051772210729121,333
30,20,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,3.8450136184692383,4.316206614176433,0.6745339937941162,58.85632014274597,0.12180700995000775,334
30,10,<built-in method sigmoid of type object at 0x7f9e915a4780>,64,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,4.191821098327637,4.32484785715739,0.15133254762630713,86.57889199256897,0.2506581819623282,335
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.995236317316691,4.331302483876546,0.41690552048482576,56.781375090281166,0.16255663390341152,336
30,20,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,4.184392929077148,4.340378363927205,0.02874159732927647,27.11182475090027,0.395950097777446,337
30,10,<built-in method relu of type object at 0x7f9e915a4780>,128,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,3.8166756629943848,4.342326402664185,0.19808792954577933,57.38656028111776,0.6181015589851432,338
30,20,<built-in method relu of type object at 0x7f9e915a4780>,64,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,3.951561212539673,4.37044111887614,0.2889601341177476,87.43011061350505,0.46229477166168914,339
50,10,<built-in method relu of type object at 0x7f9e915a4780>,1219,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,4.204350471496582,4.3711856206258135,0.19258099959948127,27.211795409520466,0.4612354051046172,340
