,kernel,epsilon,C,gamma,mean_val_score,std_val_score,mean_train_score,std_train_score,rank_val_score,mean_fit_time
606,rbf,0.005,10,0.005,4.2092375545554885,0.14469625003533285,4.121461013658595,0.06819560174709223,94,0.11928113301595052
582,rbf,0.001,10,0.005,4.2094250013520655,0.14474196152219787,4.121582711653208,0.0679091822643311,95,0.10311428705851237
558,rbf,0.0005,10,0.005,4.209455347562018,0.14473126580491796,4.121597981541351,0.06789138048053521,96,0.09994371732076009
534,rbf,0.0001,10,0.005,4.209518426763846,0.1447334507614251,4.1216337462284205,0.06786578878755693,97,0.09286657969156902
702,rbf,0.5,10,0.005,4.219286344719828,0.15415610612936229,4.134061512561726,0.06457850315998927,98,0.09838302930196126
726,rbf,1,10,0.005,4.230164943828964,0.16281201890195973,4.1520230718766475,0.05259948439999659,99,0.07708414395650227
1212,rbf,0.1,1000,0.1,4.330836404887127,0.22724751094685117,0.777950601043106,0.06096814312369264,100,4.671542803446452
753,rbf,5,10,0.01,4.339645768845183,0.16943937595311354,4.279458937597682,0.07593402272628497,101,0.021055062611897785
1188,rbf,0.05,1000,0.1,4.3538618878869535,0.22939140055992432,0.7332700716179148,0.06293451493892854,102,4.999633868535359
1164,rbf,0.01,1000,0.1,4.374210437451113,0.2325399683355135,0.6976164973282485,0.06466579747910933,103,5.43091082572937
1140,rbf,0.005,1000,0.1,4.376900889392404,0.23311788935213507,0.6931666561420937,0.06489910535528134,104,5.755012432734172
1116,rbf,0.001,1000,0.1,4.379058533058324,0.2335294101055841,0.6896286910688576,0.065074585946774,105,6.086244662602742
1092,rbf,0.0005,1000,0.1,4.3793129267673025,0.23359520309552106,0.6892119835283853,0.06509845345681999,106,6.282187541325887
1068,rbf,0.0001,1000,0.1,4.379570975117431,0.2336125473578044,0.6889497808977322,0.06510893678406887,107,7.249390602111816
1275,rbf,5,1000,0.001,4.416030682651439,0.15474033476101318,4.352895551243287,0.06808951529101417,108,0.06462033589680989
492,rbf,5,1,0.1,4.531520650170361,0.22229231730898927,4.427145431829345,0.0624748785044162,109,0.023593902587890625
939,rbf,0.1,100,0.001,4.648694590382951,0.17579950380001644,4.556026869056369,0.07245037385440563,110,0.10499850908915202
915,rbf,0.05,100,0.001,4.649560974916973,0.17691783220677354,4.556978679013157,0.07078946200980846,111,0.12272016207377116
963,rbf,0.5,100,0.001,4.649585705100583,0.17300583755455387,4.556782319294467,0.07477014962639007,112,0.09984223047892253
795,rbf,0.0001,100,0.001,4.650007453368862,0.18107044827366683,4.555514634335547,0.0679837996646223,113,0.12782788276672363
819,rbf,0.0005,100,0.001,4.650086613556439,0.18107897217593202,4.555563439697302,0.06799567158272297,114,0.1406254768371582
843,rbf,0.001,100,0.001,4.65022481234837,0.18107930328304495,4.555628363570375,0.06802577805319246,115,0.14458711942036948
891,rbf,0.01,100,0.001,4.650646857025904,0.18051370288444363,4.556061573705179,0.06858561765458622,116,0.1151590347290039
867,rbf,0.005,100,0.001,4.650691099730667,0.1808522671674497,4.555865156642556,0.06837339657224933,117,0.14138070742289224
987,rbf,1,100,0.001,4.662374623691543,0.1655078376558272,4.578461445349197,0.07702242305368846,118,0.0916302998860677
750,rbf,5,10,0.005,4.808351110871843,0.19515924206195676,4.753749262110287,0.07588024809259664,119,0.019130229949951172
417,rbf,0.1,1,0.01,4.963441791764764,0.08275681710894249,4.85443993155103,0.09891276091649341,120,0.08662549654642741
393,rbf,0.05,1,0.01,4.965115808136731,0.08029935461254802,4.856971851523336,0.10276224364894244,121,0.11173367500305176
369,rbf,0.01,1,0.01,4.967490511357528,0.07778979507044627,4.85820477172033,0.10534210315969923,122,0.11815094947814941
345,rbf,0.005,1,0.01,4.967544369391219,0.0780588924830041,4.8582523168452,0.10491541331805328,123,0.09311469395955403
273,rbf,0.0001,1,0.01,4.967583635123149,0.07824230874184461,4.85838294370543,0.10474478051892493,124,0.0958706537882487
321,rbf,0.001,1,0.01,4.967588987360244,0.07822772576309668,4.858371915226894,0.10473435958714693,125,0.0996707280476888
297,rbf,0.0005,1,0.01,4.96760749409627,0.07825347546119796,4.858415953054531,0.10471554562383958,126,0.11267884572347005
441,rbf,0.5,1,0.01,4.9686870375317325,0.07571071731914207,4.862860020626379,0.10199071749352434,127,0.08676552772521973
465,rbf,1,1,0.01,4.96963105202378,0.07084724462629786,4.870500214785804,0.10329595947887697,128,0.06857967376708984
1011,rbf,5,100,0.001,5.018834502299807,0.1928663255740649,4.951388537407531,0.08493234744171461,129,0.02757851282755534
1056,rbf,0.0001,1000,0.0001,5.158929632241175,0.19703720094287208,5.056124793647754,0.09996777590961617,130,0.11845517158508301
1104,rbf,0.001,1000,0.0001,5.158965845225063,0.19708024250091008,5.056123968198942,0.10001618413617723,131,0.11574387550354004
1080,rbf,0.0005,1000,0.0001,5.158965937521093,0.19705945279255344,5.056125432600845,0.09999159922988016,132,0.10705939928690593
1128,rbf,0.005,1000,0.0001,5.159343930109164,0.19688790686037347,5.056234585994878,0.10024380365393433,133,0.11151846249898274
1152,rbf,0.01,1000,0.0001,5.159542190021056,0.1973453640460675,5.056082596678418,0.10027800190909412,134,0.11476707458496094
1176,rbf,0.05,1000,0.0001,5.159783485644347,0.19962834445236707,5.055266534177103,0.10006892372524984,135,0.11267868677775066
1248,rbf,1,1000,0.0001,5.160093575045263,0.1858970079184855,5.058202148679414,0.10096112041082993,136,0.09804964065551758
1200,rbf,0.1,1000,0.0001,5.16106887386792,0.19905007577431275,5.0549485705088655,0.09920423599326313,137,0.10810542106628418
1224,rbf,0.5,1000,0.0001,5.164223188825186,0.201025843614838,5.056336010714722,0.09962490932434022,138,0.09992384910583496
937,linear,0.1,100,0.0001,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.8231184482574463
943,linear,0.1,100,0.005,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.8129093647003174
946,linear,0.1,100,0.01,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.86066738764445
949,linear,0.1,100,0.1,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.8282378514607747
952,linear,0.1,100,1,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.9006754557291667
955,linear,0.1,100,3,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.8032576243082683
958,linear,0.1,100,5,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.881508191426595
940,linear,0.1,100,0.001,5.223089246138887,0.21707678449566384,5.12559038244744,0.10411491580445027,139,1.8061931133270264
1204,linear,0.1,1000,0.001,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.033820788065592
1219,linear,0.1,1000,3,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.035089492797852
1201,linear,0.1,1000,0.0001,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.02296749750773
1216,linear,0.1,1000,1,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.073221127192179
1222,linear,0.1,1000,5,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.048410097757975
1210,linear,0.1,1000,0.01,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.087620496749878
1207,linear,0.1,1000,0.005,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.087043444315592
1213,linear,0.1,1000,0.1,5.223687303193837,0.21739360364715268,5.125506486808749,0.10410485156403115,147,13.032057603200277
685,linear,0.1,10,0.1,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.407742977142334
688,linear,0.1,10,1,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.3185083866119385
682,linear,0.1,10,0.01,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.34485117594401044
691,linear,0.1,10,3,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.3109904130299886
679,linear,0.1,10,0.005,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.3151273727416992
676,linear,0.1,10,0.001,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.3396797974904378
673,linear,0.1,10,0.0001,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.31863657633463544
694,linear,0.1,10,5,5.224064584187674,0.21761712175052583,5.125456560369144,0.10431559299301821,155,0.3528899351755778
421,linear,0.1,1,0.1,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.10229015350341797
424,linear,0.1,1,1,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.1368717352549235
418,linear,0.1,1,0.01,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.09172948201497395
412,linear,0.1,1,0.001,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.10096955299377441
427,linear,0.1,1,3,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.11572551727294922
430,linear,0.1,1,5,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.10509729385375977
415,linear,0.1,1,0.005,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.09530266125996907
409,linear,0.1,1,0.0001,5.225092154701765,0.2155084537593759,5.1245213002669905,0.10434195519823065,163,0.09459447860717773
400,linear,0.05,1,1,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.10220694541931152
397,linear,0.05,1,0.1,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.13713518778483072
394,linear,0.05,1,0.01,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.12388968467712402
403,linear,0.05,1,3,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.10311571756998698
391,linear,0.05,1,0.005,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.11770280202229817
388,linear,0.05,1,0.001,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.12957286834716797
385,linear,0.05,1,0.0001,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.13040359814961752
406,linear,0.05,1,5,5.225641203767972,0.21596715698244287,5.124304419539598,0.10459993470008709,171,0.10027543703715007
1205,sigmoid,0.1,1000,0.001,5.226031208710329,0.215635084328433,5.125879000769025,0.10446740170738135,179,0.13528879483540854
913,linear,0.05,100,0.0001,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,2.0381569862365723
916,linear,0.05,100,0.001,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,2.1010302702585855
925,linear,0.05,100,0.1,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,2.023056745529175
928,linear,0.05,100,1,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,2.115764935811361
931,linear,0.05,100,3,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,1.8369407653808594
919,linear,0.05,100,0.005,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,2.1180671056111655
922,linear,0.05,100,0.01,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,2.0832341512044272
934,linear,0.05,100,5,5.226103139317671,0.21449010170211782,5.1251821535817506,0.10387080946640036,180,1.7318673928578694
1198,linear,0.05,1000,5,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.196879943211874
1183,linear,0.05,1000,0.005,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.411764860153198
1186,linear,0.05,1000,0.01,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.31114387512207
1189,linear,0.05,1000,0.1,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.243494113286337
1192,linear,0.05,1000,1,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.257554690043131
1180,linear,0.05,1000,0.001,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.735868453979492
1177,linear,0.05,1000,0.0001,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.658071676890055
1195,linear,0.05,1000,3,5.2266659437505565,0.21452624295626424,5.125045791903765,0.10415499756150477,188,12.19647248586019
1181,sigmoid,0.05,1000,0.001,5.226751402318304,0.2165485680618392,5.125705367800605,0.10471067654433479,196,0.13408978780110678
631,linear,0.01,10,0.005,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.3247390588124593
634,linear,0.01,10,0.01,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.3678433895111084
640,linear,0.01,10,1,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.3270598252614339
625,linear,0.01,10,0.0001,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.3482702573140462
628,linear,0.01,10,0.001,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.32593027750651044
637,linear,0.01,10,0.1,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.33680065472920734
643,linear,0.01,10,3,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.34504222869873047
646,linear,0.01,10,5,5.227044281645127,0.2149069607798021,5.125514619115623,0.10381627637646945,197,0.3104088306427002
655,linear,0.05,10,0.005,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.3169347445170085
652,linear,0.05,10,0.001,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.3451392650604248
649,linear,0.05,10,0.0001,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.28182244300842285
661,linear,0.05,10,0.1,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.32597819964090985
664,linear,0.05,10,1,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.29820577303568524
658,linear,0.05,10,0.01,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.29552364349365234
667,linear,0.05,10,3,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.27676018079121906
670,linear,0.05,10,5,5.22726712670008,0.21481379696020098,5.125520141958177,0.10372008435375174,205,0.33971500396728516
616,linear,0.005,10,1,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.34516406059265137
601,linear,0.005,10,0.0001,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.37747621536254883
604,linear,0.005,10,0.001,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.3106532096862793
622,linear,0.005,10,5,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.3332144419352214
607,linear,0.005,10,0.005,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.33258843421936035
610,linear,0.005,10,0.01,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.3776715596516927
619,linear,0.005,10,3,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.33210134506225586
613,linear,0.005,10,0.1,5.227359003371278,0.21527029891955038,5.125569531351276,0.1036904556214954,213,0.3516076405843099
739,linear,1,10,3,5.227443917454013,0.19672222598817382,5.120461973713699,0.10359926485354017,221,0.27847949663798016
721,linear,1,10,0.0001,5.227443917454013,0.19672222598817382,5.120461973713699,0.10359926485354017,221,0.2984483242034912
742,linear,1,10,5,5.227443917454013,0.19672222598817382,5.120461973713699,0.10359926485354017,221,0.29325413703918457
730,linear,1,10,0.01,5.227443917454013,0.19672222598817382,5.120461973713699,0.10359926485354017,221,0.3056948184967041
736,linear,1,10,1,5.227443917454013,0.19672222598817382,5.120461973713699,0.10359926485354017,221,0.29654788970947266
727,linear,1,10,0.005,5.227443917454013,0.19672222598817382,5.120461973713699,0.10359926485354017,221,0.2720864613850911
