,kernel,epsilon,C,gamma,mean_val_score,std_val_score,mean_train_score,std_train_score,rank_val_score,mean_fit_time
100,rbf,0.0005,1,0.1,3.3574519951546704,0.06962894176700572,3.1480281252735804,0.02058782227406284,34,0.15152215957641602
92,rbf,0.0001,1,0.1,3.357463107941504,0.06965735736346398,3.148045418995167,0.020567737261879472,35,0.1635864575703939
156,rbf,1,1,0.1,3.3781846673501943,0.07007308730859244,3.2069819813635885,0.02508776792710169,36,0.10486952463785808
323,rbf,0.5,100,0.01,3.4163003916368253,0.05139265742850462,3.1727175045163576,0.03173657254337728,37,0.1984426180521647
331,rbf,1,100,0.01,3.426821595940368,0.05558358464343721,3.196743806484371,0.03136814041349237,38,0.17862510681152344
307,rbf,0.05,100,0.01,3.4286137941993524,0.04513956608838422,3.163791208049354,0.03333639839022832,39,0.22429744402567545
315,rbf,0.1,100,0.01,3.4306455502511217,0.04590716170338491,3.164298897118068,0.03234648457308994,40,0.22562011082967123
267,rbf,0.0001,100,0.01,3.4311327167913834,0.04588701355608834,3.164701879368217,0.03366305235328438,41,0.2324822743733724
275,rbf,0.0005,100,0.01,3.4311507004794706,0.04585330507063217,3.1647014393326756,0.033664953281293646,42,0.23464703559875488
283,rbf,0.001,100,0.01,3.431156670039531,0.04584062067102136,3.1647052400443023,0.03366066596009408,43,0.22981643676757812
291,rbf,0.005,100,0.01,3.4312677600632715,0.04572558836131152,3.164621063283351,0.033618312798894594,44,0.23106280962626138
299,rbf,0.01,100,0.01,3.4314049097131707,0.045596657800343325,3.1644706103798192,0.033595197020664665,45,0.23088733355204263
418,rbf,1,1000,0.005,3.462418748845101,0.07245202522627052,3.1852856640062064,0.030697311357425074,46,0.3740810553232829
410,rbf,0.5,1000,0.005,3.4677297887365,0.06387225822270153,3.153727346162679,0.0328059043451033,47,0.43164753913879395
402,rbf,0.1,1000,0.005,3.4804182157804706,0.07472742983635082,3.1486709390547296,0.03831575282835452,48,0.4852143923441569
394,rbf,0.05,1000,0.005,3.480512573382196,0.07347993416897901,3.149169002415734,0.03945537693306579,49,0.5116481781005859
362,rbf,0.0005,1000,0.005,3.482932694015007,0.07517090894262442,3.1504384787030637,0.03867559875359977,50,0.5420014063517252
370,rbf,0.001,1000,0.005,3.482944178338048,0.07516313384101131,3.150431182417908,0.03867871474850477,51,0.5399115085601807
354,rbf,0.0001,1000,0.005,3.4829446405654925,0.07516665972306684,3.1504445568145862,0.038673939660698216,52,0.5444417794545492
378,rbf,0.005,1000,0.005,3.483090140145092,0.07512448744801746,3.1504031468297744,0.038732008951115705,53,0.524390697479248
386,rbf,0.01,1000,0.005,3.483110292066664,0.07501018129327305,3.1502209397837984,0.0389161318410291,54,0.5286756356557211
322,rbf,0.5,100,0.005,3.659992372467729,0.04859757364794175,3.489648413643369,0.025044606798684758,55,0.1784520149230957
330,rbf,1,100,0.005,3.6689170199634535,0.03615666660741295,3.5127580322576293,0.024963415876377505,56,0.16133896509806314
306,rbf,0.05,100,0.005,3.669218584114912,0.05970168584677596,3.4879730909437323,0.02213834614378683,57,0.19289493560791016
298,rbf,0.01,100,0.005,3.6695621234555382,0.05970867623979798,3.4879063634846053,0.023208113161894854,58,0.19309163093566895
290,rbf,0.005,100,0.005,3.6696635761865046,0.05955652332606481,3.4878963116311223,0.023270009976538823,59,0.20113086700439453
274,rbf,0.0005,100,0.005,3.669708799902739,0.05913888883359327,3.4878857232695606,0.023250859841563592,60,0.2073061466217041
282,rbf,0.001,100,0.005,3.669723542104089,0.05921956900229546,3.4878965797915495,0.023244078406568183,61,0.19666131337483725
266,rbf,0.0001,100,0.005,3.669731609172292,0.05911959890366128,3.4879041883281374,0.023235320349639932,62,0.20037571589152017
314,rbf,0.1,100,0.005,3.6707954352185688,0.06087430527172236,3.488189184694107,0.019858942843432936,63,0.19244702657063803
235,rbf,0.5,10,0.01,3.7424430175241845,0.03406661612704234,3.618880877812994,0.013327077465192445,64,0.14934992790222168
179,rbf,0.0001,10,0.01,3.747478581638514,0.03276776583758021,3.611697494930921,0.019131986058492433,65,0.18192315101623535
187,rbf,0.0005,10,0.01,3.747490578584651,0.032776339813604796,3.6116930453430984,0.019110251822945658,66,0.1734332243601481
195,rbf,0.001,10,0.01,3.74749823168505,0.03277843979544697,3.611671819319266,0.019079564331328475,67,0.16918118794759116
203,rbf,0.005,10,0.01,3.7476573662346344,0.03279751779733581,3.6116574236641203,0.018790401650446518,68,0.16472808519999185
211,rbf,0.01,10,0.01,3.747679491003319,0.032705918420244416,3.6116140484045016,0.018404310768728734,69,0.16191585858662924
219,rbf,0.05,10,0.01,3.747882875562547,0.034352189870815314,3.612740237797251,0.015318513451069117,70,0.15999976793924967
227,rbf,0.1,10,0.01,3.7506571965976025,0.034336662963033907,3.6131169203239293,0.014982763798650036,71,0.16089495023091635
243,rbf,1,10,0.01,3.759454722794174,0.029295351393897804,3.644261784143574,0.012850048346967857,72,0.12203089396158855
427,rbf,5,1000,0.01,3.8089089249497547,0.10268023371663369,3.675480248015886,0.044973567847144395,73,0.11332933108011882
339,rbf,5,100,0.01,3.8807624525954125,0.08310257707758788,3.7894764205131817,0.05555988631943144,74,0.0750409762064616
252,rbf,5,10,0.1,3.8923113264323703,0.02980391958327093,3.726516639660447,0.023652173772769666,75,0.04335355758666992
401,rbf,0.1,1000,0.001,3.9010258531639805,0.04589300046467817,3.7479983233458163,0.029292018141433798,76,0.21743369102478027
409,rbf,0.5,1000,0.001,3.901039267138298,0.05303178641780375,3.759824516975616,0.026833767676564448,77,0.20502352714538574
393,rbf,0.05,1000,0.001,3.901486137709192,0.04255239270545284,3.7492611935407765,0.028764515845219416,78,0.21994241078694662
353,rbf,0.0001,1000,0.001,3.902127308890586,0.03977775590606523,3.750070312454002,0.027482895196224696,79,0.22520804405212402
361,rbf,0.0005,1000,0.001,3.9021364691140845,0.03978806858965115,3.750082666601024,0.02749739206937733,80,0.2316913604736328
369,rbf,0.001,1000,0.001,3.90216318668814,0.03977100122433906,3.750107615285202,0.02752472720291575,81,0.23278983434041342
377,rbf,0.005,1000,0.001,3.902361007932928,0.0398792434965912,3.7501561391341744,0.027555202517099125,82,0.22531787554423013
385,rbf,0.01,1000,0.001,3.9028455731462572,0.040285899521799416,3.750367535539009,0.02758607581713439,83,0.23274938265482584
417,rbf,1,1000,0.001,3.9050727656068847,0.05285843806310152,3.7842218002461365,0.021933418008843308,84,0.18734939893086752
340,rbf,5,100,0.1,3.9316942582642063,0.04457520829268594,3.6167938165580598,0.04063246379641106,85,0.08382050196329753
426,rbf,5,1000,0.005,3.9404257279998194,0.12867469701063564,3.8188677436840686,0.06535504547789994,86,0.10769319534301758
420,rbf,1,1000,0.1,4.010202660863126,0.06586499300310368,1.6129487606837154,0.01621250649382138,87,3.837130626042684
412,rbf,0.5,1000,0.1,4.076574985954952,0.060227959649906425,1.1929451702840428,0.01252332725352293,88,6.016212622324626
428,rbf,5,1000,0.1,4.136623867220084,0.13932974288799774,3.600482028347128,0.030084647238819085,89,0.12857961654663086
404,rbf,0.1,1000,0.1,4.201744210543322,0.047163166785133236,0.8366299014000718,0.013316590136283835,90,7.210860888163249
338,rbf,5,100,0.005,4.215230728888744,0.06954187084691336,4.121881731317649,0.0674178744968378,91,0.06789477666219075
396,rbf,0.05,1000,0.1,4.2210801965843014,0.04298946761143041,0.7927419189293664,0.013123577311250221,92,8.035988489786783
388,rbf,0.01,1000,0.1,4.2383496946520784,0.03966565295800417,0.7579320924062448,0.01287506828060596,93,9.014431953430176
380,rbf,0.005,1000,0.1,4.240536036491225,0.03925391629060495,0.7536289457522009,0.01286002800373407,94,8.770045042037964
372,rbf,0.001,1000,0.1,4.242276890090996,0.0388174064339855,0.7501858062347811,0.0128577582697753,95,9.91659108797709
364,rbf,0.0005,1000,0.1,4.242515196943646,0.038757530358188054,0.7497759220040082,0.012853047257910628,96,10.598873774210611
356,rbf,0.0001,1000,0.1,4.242682057722811,0.0387084395512668,0.7495375238285608,0.01285223698244965,97,10.892887910207113
234,rbf,0.5,10,0.005,4.268005986390236,0.04370727255185208,4.177769330821263,0.030114393070374623,98,0.13339336713155112
226,rbf,0.1,10,0.005,4.2732036706560255,0.04250885370239695,4.1684437317061995,0.031659273610161534,99,0.14751593271891275
218,rbf,0.05,10,0.005,4.2758559486230405,0.04257108283761817,4.170435219518091,0.03314825988291973,100,0.14834674199422201
178,rbf,0.0001,10,0.005,4.276417068820892,0.04054057599333616,4.170905572166352,0.03566238836786456,101,0.15018208821614584
186,rbf,0.0005,10,0.005,4.276480785294229,0.04053253131997911,4.170949566691378,0.03565368254873942,102,0.1507894198099772
194,rbf,0.001,10,0.005,4.276536422228711,0.04047302742272267,4.170986196053019,0.03562704343896903,103,0.14951340357462564
202,rbf,0.005,10,0.005,4.27668383144418,0.04056078899265258,4.171094499734593,0.035354414375388006,104,0.14883152643839517
210,rbf,0.01,10,0.005,4.277042077354263,0.04099267619268923,4.1711448560906215,0.03497097392715029,105,0.14818747838338217
242,rbf,1,10,0.005,4.286530503045176,0.03310287301160184,4.197032075253244,0.03583158619734103,106,0.11180599530537923
251,rbf,5,10,0.01,4.396027079181976,0.028872568005793898,4.330797309727873,0.03785505953555302,107,0.03491965929667155
425,rbf,5,1000,0.001,4.502129539828238,0.012947815900771284,4.410773506393413,0.06356938821625309,108,0.09773111343383789
164,rbf,5,1,0.1,4.550196165684444,0.03916556682755361,4.4740483904354225,0.021004346873018064,109,0.02645079294840495
321,rbf,0.5,100,0.001,4.700714078759353,0.0517320032566458,4.609015707446171,0.04112696625846217,110,0.15137219429016113
313,rbf,0.1,100,0.001,4.705571789261261,0.040292424470868574,4.610075138508869,0.045235137199644504,111,0.16358129183451334
305,rbf,0.05,100,0.001,4.707624934846582,0.037806736013945096,4.610310651226272,0.045476827792672446,112,0.16958165168762207
265,rbf,0.0001,100,0.001,4.708840394866692,0.03686305565103368,4.610347286832801,0.04621518816346791,113,0.17163308461507162
273,rbf,0.0005,100,0.001,4.7088626075461075,0.03685319593616506,4.610343735182357,0.04619496791750463,114,0.1815183162689209
281,rbf,0.001,100,0.001,4.708920337599198,0.03684944978782208,4.610358358481281,0.04615649072405229,115,0.1727739175160726
289,rbf,0.005,100,0.001,4.709225905260665,0.03668867980528161,4.610413509030169,0.04596760729867945,116,0.17126218477884927
297,rbf,0.01,100,0.001,4.70973226958469,0.03642700568334882,4.6104621244739015,0.045758731397828524,117,0.17078940073649088
329,rbf,1,100,0.001,4.717712286246257,0.05225746511286979,4.627310630568373,0.04060247632099596,118,0.14162000020345053
250,rbf,5,10,0.005,4.804713141494933,0.051605299348572616,4.761344185296372,0.026485456234940547,119,0.035217603047688804
139,rbf,0.1,1,0.01,4.967871419512236,0.04164455707143805,4.897964785681357,0.026928817594964218,120,0.1319890817006429
131,rbf,0.05,1,0.01,4.9689046721693275,0.04154246854912557,4.897601882641496,0.026898277721994015,121,0.13630390167236328
115,rbf,0.005,1,0.01,4.969187503047704,0.043429660166599354,4.895976515656926,0.028673531580341183,122,0.13446903228759766
91,rbf,0.0001,1,0.01,4.969213128212298,0.04352772063713461,4.895693836454993,0.029175811574263206,123,0.1342299779256185
123,rbf,0.01,1,0.01,4.969218554004367,0.042815126632252114,4.896212930252606,0.02832773914420738,124,0.1363208293914795
99,rbf,0.0005,1,0.01,4.969227980496238,0.04359655533402166,4.8957330231637455,0.02913650322807076,125,0.13347530364990234
107,rbf,0.001,1,0.01,4.969236825200094,0.043584114033120215,4.895775232749618,0.029044665327537238,126,0.1345384120941162
147,rbf,0.5,1,0.01,4.976632683027257,0.05133275013893883,4.906940441419697,0.03273737085348765,127,0.12665772438049316
155,rbf,1,1,0.01,5.007815572249157,0.04389452686600172,4.945778265210518,0.021958301516169725,128,0.10718687375386556
337,rbf,5,100,0.001,5.058451679628267,0.05161921559516338,4.995139171935815,0.03467068393566835,129,0.050443569819132485
416,rbf,1,1000,0.0001,5.188096658087112,0.06363367057849988,5.105392662887127,0.04555230219680553,130,0.13762489954630533
408,rbf,0.5,1000,0.0001,5.193231129038682,0.06763237200690511,5.102323635792611,0.04563896160115201,131,0.15096894900004068
400,rbf,0.1,1000,0.0001,5.206924808733164,0.05868042506866848,5.103961182471054,0.04644276642088595,132,0.16402975718180338
384,rbf,0.01,1000,0.0001,5.20707171145109,0.05194165611560266,5.103126610940671,0.04814395198204703,133,0.17119614283243814
368,rbf,0.001,1000,0.0001,5.207239894183974,0.051321126505007246,5.103029800162165,0.04851068140867985,134,0.17052674293518066
360,rbf,0.0005,1000,0.0001,5.207263754594167,0.05125374954503196,5.103023010968788,0.04851821728787744,135,0.17045116424560547
352,rbf,0.0001,1000,0.0001,5.207344940690219,0.05120747007148528,5.103001161783952,0.048547665035064,136,0.16735283533732095
376,rbf,0.005,1000,0.0001,5.207377874761189,0.05155133710123209,5.103084734331191,0.04834980803832515,137,0.1717651685078939
392,rbf,0.05,1000,0.0001,5.2081240752047835,0.05488504235368002,5.103885048873477,0.04836335662456066,138,0.17658368746439615
424,rbf,5,1000,0.0001,5.2710691278263315,0.057587247320844304,5.219898680621668,0.04812420946490363,139,0.0612328847249349
434,rbf,10,1000,0.005,5.343050779697452,0.10150159277133579,5.3258426485453745,0.14493473731637677,140,0.033092498779296875
435,rbf,10,1000,0.01,5.357332613946505,0.11864006296212787,5.373431693628862,0.13454854679409164,141,0.042699178059895836
209,rbf,0.01,10,0.001,5.519368494087462,0.046196098439230456,5.461644153421062,0.03785569164121243,142,0.13028128941853842
201,rbf,0.005,10,0.001,5.519725181334594,0.04674951736414617,5.462105028394848,0.03778256302990755,143,0.13308032353719076
193,rbf,0.001,10,0.001,5.52009798356724,0.04727440843737123,5.462616804843974,0.03777249002306854,144,0.13243500391642252
185,rbf,0.0005,10,0.001,5.520197050210656,0.047300218971085384,5.462696767369241,0.03780869825223911,145,0.13760797182718912
177,rbf,0.0001,10,0.001,5.520257831192854,0.0473656457428062,5.462753817614683,0.03783055596750294,146,0.1336056391398112
217,rbf,0.05,10,0.001,5.521570467475399,0.04439857107268243,5.462188396351292,0.03796326552132931,147,0.13376069068908691
225,rbf,0.1,10,0.001,5.52237577622953,0.04263306884654033,5.464063121860417,0.03879525180748801,148,0.13205297787984213
233,rbf,0.5,10,0.001,5.5259885260312105,0.05230964758484481,5.469689265300635,0.03415376124139181,149,0.11808403333028157
241,rbf,1,10,0.001,5.536895729964852,0.05670142933139389,5.486360394869972,0.03359594448346332,150,0.10853791236877441
264,rbf,0.0001,100,0.0001,5.608892715455824,0.04975326762873778,5.554394277207312,0.03881548656470489,151,0.13279064496358237
272,rbf,0.0005,100,0.0001,5.608937525877846,0.04977641744013405,5.554421432790536,0.03881982432037221,152,0.1383789380391439
280,rbf,0.001,100,0.0001,5.608983602030218,0.049807984349319954,5.554420813793155,0.038781660374811566,153,0.14235854148864746
288,rbf,0.005,100,0.0001,5.609156010504855,0.05015528241130518,5.55456508394816,0.03852836607818062,154,0.1426551342010498
296,rbf,0.01,100,0.0001,5.609156371170344,0.050415021897883334,5.554685561396958,0.03837213047159865,155,0.13554859161376953
312,rbf,0.1,100,0.0001,5.6105033024525,0.049304155685324376,5.557898318888544,0.039288716970226026,156,0.1331914265950521
304,rbf,0.05,100,0.0001,5.610525524658598,0.047757864778336094,5.55594024698885,0.03964898809433003,157,0.13531835873921713
320,rbf,0.5,100,0.0001,5.613579876292217,0.05348759900489179,5.558678738109701,0.04062407950189773,158,0.1222244103749593
328,rbf,1,100,0.0001,5.619092098000092,0.05788694199298706,5.571414274300487,0.03811019496954974,159,0.11324882507324219
347,rbf,10,100,0.01,5.663854861985109,0.09312561215752534,5.64293019000867,0.15060359568163262,160,0.01670535405476888
357,rbf,0.0001,1000,1,5.7376116231065595,0.10448087534673933,0.0003447901273837463,3.119681920660953e-06,161,0.35053173700968426
269,rbf,0.0001,100,1,5.7376116231065595,0.10448087534673933,0.0003447901273837463,3.119681920660953e-06,161,0.3465089003245036
277,rbf,0.0005,100,1,5.737684723304857,0.1044814262550914,0.0008041863476215501,1.3632361582380366e-05,163,0.3516785303751628
365,rbf,0.0005,1000,1,5.737684723304857,0.1044814262550914,0.0008041863476215501,1.3632361582380366e-05,163,0.3524138927459717
285,rbf,0.001,100,1,5.737791400777926,0.10447056703628661,0.0014929513608359102,7.364351900134782e-06,165,0.35112611452738446
373,rbf,0.001,1000,1,5.737791400777926,0.10447056703628661,0.0014929513608359102,7.364351900134782e-06,165,0.34803207715352374
381,rbf,0.005,1000,1,5.738603148078924,0.1044081069423131,0.007139226225178631,2.5520448110202296e-06,167,0.33231743176778156
293,rbf,0.005,100,1,5.738603148078924,0.1044081069423131,0.007139226225178631,2.5520448110202296e-06,167,0.32762964566548664
301,rbf,0.01,100,1,5.73960611651897,0.10431497152299168,0.01420048298965753,6.2011424976877485e-06,169,0.33039267857869464
389,rbf,0.01,1000,1,5.73960611651897,0.10431497152299168,0.01420048298965753,6.2011424976877485e-06,169,0.3352046012878418
309,rbf,0.05,100,1,5.74780214989127,0.10363817392502289,0.07056101489527537,4.655216807279865e-05,171,0.3099510669708252
397,rbf,0.05,1000,1,5.74780214989127,0.10363817392502289,0.07056101489527537,4.655216807279865e-05,171,0.31876810391743976
163,rbf,5,1,0.01,5.75756161357894,0.06294105294159824,5.728254987094004,0.03792050605091593,173,0.0402525266011556
405,rbf,0.1,1000,1,5.758286459857312,0.10280349677965697,0.1405959167312074,3.777211702660604e-05,174,0.2882607777913411
317,rbf,0.1,100,1,5.758286459857312,0.10280349677965697,0.1405959167312074,3.777211702660604e-05,174,0.2847891648610433
433,rbf,10,1000,0.001,5.836372629131032,0.18479406113777794,5.79274942550845,0.10964520176879605,176,0.036441802978515625
325,rbf,0.5,100,1,5.854399529391634,0.1011500283567234,0.6813473342088238,0.0009998887749957247,177,0.26559074719746906
413,rbf,0.5,1000,1,5.854399529391634,0.1011500283567234,0.6813473342088238,0.0009998887749957247,177,0.26738770802815753
181,rbf,0.0001,10,1,5.872714450443692,0.09506057312107521,0.9109312691246917,0.005384494225296835,179,0.28249502182006836
189,rbf,0.0005,10,1,5.872781361031193,0.09505921823045412,0.9112715549835335,0.005386570605820731,180,0.28410911560058594
197,rbf,0.001,10,1,5.872868601406636,0.0950571671425112,0.9117705459612312,0.005390800349310521,181,0.28680944442749023
205,rbf,0.005,10,1,5.873579572548313,0.09501157554121466,0.915951859590649,0.005401027550512085,182,0.27745556831359863
213,rbf,0.01,10,1,5.8744617661736624,0.0949628198356466,0.9211814394003118,0.005411197946355633,183,0.28026588757832843
346,rbf,10,100,0.005,5.875574342522186,0.11263134002746314,5.838133702361524,0.15321174079160502,184,0.01909184455871582
221,rbf,0.05,10,1,5.881603685445583,0.09459100739347359,0.9631488483480787,0.005509521099126829,185,0.26569652557373047
229,rbf,0.1,10,1,5.8909145786979344,0.09414310763905416,1.0156951029655048,0.005705815071609824,186,0.24755756060282388
249,rbf,5,10,0.001,5.9089242400040725,0.057730880961436117,5.881250297351486,0.0387816485877686,187,0.044632911682128906
336,rbf,5,100,0.0001,5.948421887345995,0.059014836667525876,5.921138246746337,0.04245994583954719,188,0.042721192042032875
146,rbf,0.5,1,0.005,5.955215295310313,0.053634838770915884,5.90745437456913,0.024822533040659744,189,0.1249848206837972
130,rbf,0.05,1,0.005,5.971369537316008,0.05083847989301456,5.916366324029206,0.02933089647452924,190,0.14080142974853516
122,rbf,0.01,1,0.005,5.975527642604397,0.04957855073344987,5.919431938007502,0.030401433435116098,191,0.1390549341837565
114,rbf,0.005,1,0.005,5.976346796208044,0.04891934559262996,5.920073078325337,0.03098698650885253,192,0.14322479565938315
106,rbf,0.001,1,0.005,5.976845465300147,0.04847905588132312,5.920524069727459,0.03142851728526749,193,0.13502089182535806
98,rbf,0.0005,1,0.005,5.976930020560842,0.048460160986004724,5.920602492003339,0.03145659574146105,194,0.1373740037282308
90,rbf,0.0001,1,0.005,5.976971575517435,0.048364518958395955,5.920635314611616,0.03153973827775178,195,0.13449772198994955
237,rbf,0.5,10,1,5.977417658032405,0.09603975814113994,1.4353336578158633,0.0075657317472946056,196,0.21244120597839355
138,rbf,0.1,1,0.005,5.9781849923179236,0.05212831338200318,5.9237122640140685,0.028358687435840652,197,0.13474210103352866
154,rbf,1,1,0.005,5.981826100429392,0.05154735334128554,5.935445470280354,0.029870817737410096,198,0.11828494071960449
333,rbf,1,100,1,6.00042120823074,0.1006897508556428,1.3108827133031236,0.0024014073003914382,199,0.22252798080444336
421,rbf,1,1000,1,6.00042120823074,0.1006897508556428,1.3108827133031236,0.0024014073003914382,199,0.2294938564300537
245,rbf,1,10,1,6.10764503457106,0.09909674778940977,1.9396812144488529,0.011433054491982805,201,0.19331924120585123
44,rbf,0.05,0.1,0.1,6.613789881927819,0.09414967161841262,6.5505518031751935,0.04991032589153408,202,0.13767457008361816
12,rbf,0.0005,0.1,0.1,6.613971816273001,0.09570253791988174,6.5519555959531575,0.05182289569166143,203,0.138307253519694
4,rbf,0.0001,0.1,0.1,6.613973149114826,0.09566816310554131,6.551973395158927,0.05185857235541907,204,0.13061992327372232
20,rbf,0.001,0.1,0.1,6.6140027669845045,0.09571667001366885,6.551978418731423,0.05182064827608762,205,0.13318514823913574
28,rbf,0.005,0.1,0.1,6.6141142478986135,0.09577791839388562,6.551911875413443,0.05130563132033299,206,0.1406393845876058
36,rbf,0.01,0.1,0.1,6.614181379587585,0.09538508427446657,6.551688348794453,0.05111658088153757,207,0.13319102923075357
52,rbf,0.1,0.1,0.1,6.61783590773715,0.0958285922489995,6.55418068469226,0.04682357541746717,208,0.1313495635986328
60,rbf,0.5,0.1,0.1,6.644767430558534,0.0751253847291657,6.581954419362212,0.050912799301823956,209,0.11883227030436198
345,rbf,10,100,0.001,6.673849119042377,0.2236784828756741,6.614055510180268,0.10384120145642368,210,0.012475728988647461
432,rbf,10,1000,0.0001,6.674290059147338,0.23349473404982424,6.6140542346615865,0.09833552408081846,211,0.010317484537760416
162,rbf,5,1,0.005,6.695237827276938,0.013462866828847807,6.669756185813292,0.0870855135740666,212,0.047806898752848305
68,rbf,1,0.1,0.1,6.716032975641937,0.05638451150417449,6.6606741125707565,0.06425781795476428,213,0.10691269238789876
259,rbf,10,10,0.01,6.747558958623256,0.1864722510446382,6.698487726823967,0.05873464335620415,214,0.008383591969807943
258,rbf,10,10,0.005,7.026858744927398,0.1826208208772115,6.987093459476469,0.05546048499368114,215,0.011841932932535807
348,rbf,10,100,0.1,7.548176569720713,0.04808537179536615,7.503353007749284,0.1628089438840678,216,0.015665054321289062
436,rbf,10,1000,0.1,7.548176569720713,0.04808537179536615,7.503353007749284,0.1628089438840678,216,0.014605363210042318
260,rbf,10,10,0.1,7.629218208715177,0.027626045808815423,7.576171023638391,0.2159289967942563,218,0.012499491373697916
429,rbf,5,1000,1,8.003355004594136,0.08651508489123445,5.428544299859422,0.0199726966825277,219,0.11638967196146648
341,rbf,5,100,1,8.003355004594136,0.08651508489123445,5.428544299859422,0.0199726966825277,219,0.10724449157714844
253,rbf,5,10,1,8.020526575700865,0.08576303107049868,5.614237192976206,0.010998615689432872,221,0.10099069277445476
76,rbf,5,0.1,0.1,8.31331646531541,0.05146282923708804,8.273100810132648,0.04081246837857856,222,0.0566096305847168
344,rbf,10,100,0.0001,8.443816355326119,0.12070237064330605,8.419234614841724,0.13520462907088834,223,0.02153627077738444
257,rbf,10,10,0.001,8.48599365593626,0.10823467171026165,8.460234410296145,0.10759371444650605,224,0.01894656817118327
172,rbf,10,1,0.1,8.682058571738745,0.12370312712537351,8.631297631100034,0.04947509051939816,225,0.013326803843180338
