rank_val_score,mean_val_score,std_val_score,mean_train_score,std_train_score,activation,batch_size,epochs,init_mode,learn_rate,momentum,nesterov,neurons_layer_1,neurons_layer_2,weight_decay,mean_fit_time
14,2.8407816092173257,0.03895992099809188,2.1423272291819253,0.04542724499749674,sigmoid,64,1000,glorot_uniform,0.006,0.9,True,130,30,1e-05,17.069071531295776
15,2.8410046895345054,0.029621877661432008,2.4190587997436523,0.02270590456945058,sigmoid,128,1000,glorot_uniform,0.009,0.85,True,130,30,9e-05,11.028954346974691
16,2.8442169825236,0.06119064835643004,2.084815581639608,0.027189262792582453,sigmoid,64,1000,glorot_uniform,0.01,0.85,True,130,30,1e-05,16.947288751602173
17,2.8443742593129477,0.018381346576439164,2.3130270640055337,0.006922007972526252,sigmoid,64,1000,glorot_uniform,0.006,0.85,True,130,30,1e-05,17.04664222399394
18,2.8464786211649575,0.03467168710975206,2.5844593048095703,0.025347212250318794,sigmoid,128,1000,glorot_uniform,0.006,0.8,True,130,30,1e-05,11.663413286209106
19,2.8471367359161377,0.02355588129221766,2.4154019355773926,0.05032897680491673,sigmoid,128,1000,glorot_uniform,0.009,0.85,True,130,30,0.0001,11.644947052001953
20,2.8507653872172036,0.029190429177389194,2.4675153891245523,0.03108894181621703,sigmoid,128,1000,glorot_uniform,0.01,0.8,True,130,30,9e-05,10.901975313822428
21,2.8515210151672363,0.01247161495460281,2.527913967768351,0.014681322298046286,sigmoid,128,1000,glorot_uniform,0.006,0.85,True,130,30,9e-05,11.454280376434326
22,2.854383945465088,0.03232650128802686,2.415980339050293,0.032577834788599644,sigmoid,128,1000,glorot_uniform,0.006,0.9,True,130,30,0.0001,10.69977601369222
23,2.855943044026693,0.03825882408389728,2.3500494956970215,0.016681212649844047,sigmoid,64,1000,glorot_uniform,0.006,0.85,True,130,30,0.0001,16.805631796518963
24,2.856830279032389,0.02247516798453625,2.444740613301595,0.031156186015267248,sigmoid,64,1000,glorot_uniform,0.006,0.8,True,130,30,0.0001,17.814539035161335
25,2.8578911622365317,0.035910763677793056,2.260542869567871,0.046022029324282024,sigmoid,128,1000,glorot_uniform,0.01,0.9,True,130,30,9e-05,11.153927882512411
26,2.8597143491109214,0.033514288431221236,2.302678187688192,0.043176946528508245,sigmoid,128,1000,glorot_uniform,0.009,0.9,True,130,30,0.0001,11.209410905838013
27,2.8597940603892007,0.010718552366288677,2.486655314763387,0.02050305064025772,sigmoid,128,1000,glorot_uniform,0.01,0.8,True,130,30,0.0001,10.838100353876749
28,2.8601898352305093,0.08327101647956033,1.8953464031219482,0.06552410781323913,sigmoid,64,1000,glorot_uniform,0.009,0.9,True,130,30,1e-05,16.950514554977417
29,2.8601903915405273,0.02461224085134423,2.4121079444885254,0.03457386440175952,sigmoid,128,1000,glorot_uniform,0.006,0.9,True,130,30,9e-05,11.044050852457682
30,2.8627448081970215,0.021995990078722102,2.4490633805592856,0.02031792600720262,sigmoid,64,1000,glorot_uniform,0.006,0.8,True,130,30,9e-05,19.771929661432903
31,2.8636386394500732,0.006162663488351491,2.533435106277466,0.009537219186664584,sigmoid,128,1000,glorot_uniform,0.006,0.85,True,130,30,0.0001,10.917661587397257
32,2.8641773064931235,0.0530717327694637,2.223543564478556,0.040891273034744643,sigmoid,64,1000,glorot_uniform,0.006,0.9,True,130,30,0.0001,16.77154000600179
33,2.8645610014597573,0.046530822747147274,1.8709978659947712,0.061126660922929496,sigmoid,64,1000,glorot_uniform,0.01,0.9,True,130,30,1e-05,18.277875423431396
34,2.8661576906840005,0.05934838488546165,2.2901930809020996,0.039110968101300936,sigmoid,128,1000,glorot_uniform,0.009,0.9,True,130,30,9e-05,11.44223395983378
35,2.866953134536743,0.035172073084398923,2.3819342454274497,0.03304966968457457,sigmoid,128,1000,glorot_uniform,0.01,0.85,True,130,30,9e-05,11.133060296376547
36,2.8674896558125815,0.02750477983377213,2.4644683996836343,0.026881080952656476,sigmoid,128,1000,glorot_uniform,0.009,0.8,True,130,30,1e-05,11.3658496538798
37,2.8679314454396567,0.04287196308753725,2.329885403315226,0.045603744616037716,sigmoid,64,1000,glorot_uniform,0.009,0.8,True,130,30,0.0001,16.29907202720642
38,2.86875327428182,0.03829953604125124,2.626363674799601,0.011957663777264059,sigmoid,128,1000,glorot_uniform,0.006,0.8,True,130,30,0.0001,11.195002953211466
39,2.86977752049764,0.04063569687569903,2.615635395050049,0.024376460503433284,sigmoid,128,1000,glorot_uniform,0.006,0.8,True,130,30,9e-05,11.203057050704956
40,2.8712942600250244,0.028510451917375067,2.284508546193441,0.04559291399637286,sigmoid,64,1000,glorot_uniform,0.01,0.8,True,130,30,9e-05,16.185794671376545
41,2.874582370122274,0.03017015701681966,2.3484787146250405,0.036664787546011386,sigmoid,64,1000,glorot_uniform,0.006,0.85,True,130,30,9e-05,18.009509325027466
42,2.874647776285807,0.028644003979895288,2.0224950313568115,0.02254982689362596,sigmoid,128,1000,glorot_uniform,0.03,0.8,True,130,30,1e-05,11.297054290771484
43,2.8759847482045493,0.05334278198744383,2.2737815380096436,0.040511835685632526,sigmoid,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.0001,10.744690656661987
44,2.8773998419443765,0.03263035776501355,2.5283403396606445,0.039828507264725185,sigmoid,128,1000,glorot_uniform,0.009,0.8,True,130,30,0.0001,11.322594165802002
45,2.8848103682200112,0.03088648236696301,2.2479456265767417,0.04219285669356044,sigmoid,64,1000,glorot_uniform,0.009,0.85,True,130,30,0.0001,17.55928937594096
46,2.885724147160848,0.030928680632303755,2.292747418085734,0.04837691565821319,sigmoid,64,1000,glorot_uniform,0.01,0.8,True,130,30,0.0001,17.230618715286255
47,2.8865268230438232,0.04733312235880733,2.3902673721313477,0.03269085458852619,sigmoid,128,1000,glorot_uniform,0.01,0.85,True,130,30,0.0001,10.98753293355306
48,2.893953323364258,0.043495348534936876,2.163828214009603,0.049692224450969304,sigmoid,128,1000,glorot_uniform,0.03,0.8,True,130,30,0.0001,10.910369873046875
49,2.8941622575124106,0.05671537627942635,2.1964925130208335,0.04283820505853831,sigmoid,64,1000,glorot_uniform,0.01,0.85,True,130,30,0.0001,17.617859919865925
50,2.8944600423177085,0.05889832340591305,2.208533684412638,0.028309012003503817,sigmoid,64,1000,glorot_uniform,0.009,0.85,True,130,30,9e-05,18.149447441101074
51,2.895613352457682,0.04152821021840627,2.1762203375498452,0.04325650620911088,sigmoid,64,1000,glorot_uniform,0.01,0.85,True,130,30,9e-05,16.355746189753216
52,2.902115742365519,0.06018753240008741,2.1954476833343506,0.043579197489923976,sigmoid,64,1000,glorot_uniform,0.006,0.9,True,130,30,9e-05,18.252609332402546
53,2.9149694442749023,0.029563508440650338,2.59458327293396,0.022538800331478526,sigmoid,128,1000,glorot_uniform,0.009,0.8,True,130,30,0.0003,11.367199977238974
54,2.9206639925638833,0.0235855633224416,2.615445693333944,0.023089487357834684,sigmoid,128,1000,glorot_uniform,0.006,0.85,True,130,30,0.0003,11.255517721176147
55,2.921317179997762,0.032312111366882716,2.5581937630971274,0.021362756234330177,sigmoid,128,1000,glorot_uniform,0.01,0.8,True,130,30,0.0003,10.813132206598917
56,2.921621561050415,0.03969208484537981,2.0903848012288413,0.016573371782400145,sigmoid,128,1000,glorot_uniform,0.006,0.95,True,130,30,1e-05,11.257802486419678
57,2.923356771469116,0.05836593671005734,1.8464378515879314,0.08100148214512692,sigmoid,128,1000,glorot_uniform,0.03,0.85,True,130,30,1e-05,10.984620014826456
58,2.925842523574829,0.04491199016220144,2.154809315999349,0.04334280280457088,sigmoid,128,1000,glorot_uniform,0.006,0.95,True,130,30,0.0001,10.87318460146586
59,2.929218053817749,0.04951951744008415,2.683478275934855,0.027055174014883394,sigmoid,128,1000,glorot_uniform,0.006,0.8,True,130,30,0.0003,11.18311341603597
60,2.9310309092203775,0.03264635201214499,2.512570063273112,0.026894952754292527,sigmoid,128,1000,glorot_uniform,0.006,0.9,True,130,30,0.0003,11.712582429250082
61,2.9334277311960855,0.01942076004383848,2.470208168029785,0.029752025909823572,sigmoid,64,1000,glorot_uniform,0.006,0.85,True,130,30,0.0003,18.376761595408123
62,2.934975544611613,0.07644206994760598,1.9692518313725789,0.04526955078818852,sigmoid,64,1000,glorot_uniform,0.01,0.9,True,130,30,9e-05,18.57395664850871
63,2.9350594679514566,0.06683724270493341,2.179661671320597,0.04982614652109334,sigmoid,128,1000,glorot_uniform,0.006,0.95,True,130,30,9e-05,11.146019776662191
64,2.9415298302968345,0.07014715196378692,2.0518686771392822,0.026753525597694082,sigmoid,64,1000,glorot_uniform,0.009,0.9,True,130,30,0.0001,17.978069225947063
65,2.942110538482666,0.019081281601868182,2.5266533692677817,0.04785786818425147,sigmoid,128,1000,glorot_uniform,0.009,0.85,True,130,30,0.0003,11.247040430704752
66,2.9422921339670816,0.04187291555375021,2.493570645650228,0.024087424857320787,sigmoid,128,1000,glorot_uniform,0.01,0.85,True,130,30,0.0003,11.296951134999594
67,2.94292418162028,0.04738375032404358,2.136205514272054,0.047718140469285984,sigmoid,128,1000,glorot_uniform,0.03,0.8,True,130,30,9e-05,10.91312829653422
68,2.9432222843170166,0.057137154175670016,2.0510827700297036,0.037411039629821355,sigmoid,64,1000,glorot_uniform,0.009,0.9,True,130,30,9e-05,17.524590412775677
69,2.9450836976369223,0.04648536775777935,2.4153778553009033,0.04713154479810059,sigmoid,128,1000,glorot_uniform,0.009,0.9,True,130,30,0.0003,10.777621269226074
70,2.947413444519043,0.01570970586652129,2.553431193033854,0.03288475190921933,sigmoid,64,1000,glorot_uniform,0.006,0.8,True,130,30,0.0003,17.97659746805827
71,2.9625702699025473,0.04209164090386218,2.3894505500793457,0.03268203473946102,sigmoid,64,1000,glorot_uniform,0.009,0.85,True,130,30,0.0003,18.058090209960938
72,2.962788740793864,0.043317626508118434,2.3701559702555337,0.033390871404061884,sigmoid,64,1000,glorot_uniform,0.006,0.9,True,130,30,0.0003,17.492120107014973
73,2.9635518391927085,0.048775269271440394,2.4531474908192954,0.03800132128840275,sigmoid,64,1000,glorot_uniform,0.009,0.8,True,130,30,0.0003,18.069654782613117
74,2.963991562525431,0.04327462112830315,2.3116345405578613,0.03561190384745579,sigmoid,128,1000,glorot_uniform,0.006,0.95,True,130,30,0.0003,11.264720360438028
75,2.9668613274892173,0.03905726838279269,2.4096935590108237,0.039566036427428744,sigmoid,128,1000,glorot_uniform,0.01,0.9,True,130,30,0.0003,11.056213219960531
76,2.968677282333374,0.05173374957288649,2.05348006884257,0.04392603655856833,sigmoid,128,1000,glorot_uniform,0.03,0.85,True,130,30,0.0001,11.065685987472534
77,2.9737943013509116,0.04966109213327951,2.4240614573160806,0.048062598077575944,sigmoid,64,1000,glorot_uniform,0.01,0.8,True,130,30,0.0003,16.130065043767292
78,2.9765823682149253,0.03876256874086516,2.356377442677816,0.04452940747525967,sigmoid,64,1000,glorot_uniform,0.01,0.85,True,130,30,0.0003,17.25594202677409
79,2.9800406297047934,0.04115938914417441,2.003841241200765,0.00752743317350208,sigmoid,128,1000,glorot_uniform,0.03,0.85,True,130,30,9e-05,11.133089065551758
80,2.9805661042531333,0.04719675960938115,1.9534053802490234,0.0192916165235561,sigmoid,64,1000,glorot_uniform,0.01,0.9,True,130,30,0.0001,17.231245358784992
81,3.0056249300638833,0.04516381406419616,2.328899621963501,0.020528228396472496,sigmoid,128,1000,glorot_uniform,0.03,0.8,True,130,30,0.0003,10.997310479482016
82,3.024996519088745,0.011052967126923045,1.8800514539082844,0.03296618793881809,sigmoid,64,1000,glorot_uniform,0.03,0.8,True,130,30,0.0001,17.0667306582133
83,3.0262338320414224,0.040522440059770716,1.8211528062820435,0.05471702554757859,sigmoid,64,1000,glorot_uniform,0.006,0.95,True,130,30,0.0001,16.734025955200195
84,3.0334182580312095,0.05552226951124607,2.296085834503174,0.007983143248757546,sigmoid,128,1000,glorot_uniform,0.03,0.85,True,130,30,0.0003,11.277889251708984
85,3.0518887042999268,0.044336215417700255,2.268228610356649,0.05447878256784445,sigmoid,64,1000,glorot_uniform,0.009,0.9,True,130,30,0.0003,17.069765249888103
86,3.060853878657023,0.08225465031794457,1.5958960851033528,0.011206857783245571,sigmoid,64,1000,glorot_uniform,0.03,0.8,True,130,30,1e-05,16.989999373753864
87,3.073922634124756,0.04451849575126057,1.619820475578308,0.01443272833507121,sigmoid,64,1000,glorot_uniform,0.006,0.95,True,130,30,1e-05,16.645370483398438
88,3.0756428241729736,0.023336343304141447,2.235050360361735,0.014925434997426925,sigmoid,64,1000,glorot_uniform,0.01,0.9,True,130,30,0.0003,17.288974205652874
89,3.087770620981852,0.034593883813955686,1.757776101430257,0.04303163739790979,sigmoid,64,1000,glorot_uniform,0.03,0.8,True,130,30,9e-05,17.583603143692017
90,3.1002491315205893,0.04890802226139696,1.3063755830128987,0.06779290319541104,sigmoid,64,1000,glorot_uniform,0.03,0.85,True,130,30,1e-05,17.202768007914226
91,3.1249403953552246,0.10261605385624735,2.131852149963379,0.033373796209710614,sigmoid,128,1000,glorot_uniform,0.009,0.95,True,130,30,0.0003,10.859015623728434
92,3.1357925732930503,0.08554889984050885,1.7670333782831829,0.05062503821957249,sigmoid,64,1000,glorot_uniform,0.006,0.95,True,130,30,9e-05,17.28439195950826
93,3.138157685597738,0.02161150465036713,2.13685941696167,0.05983479516820306,sigmoid,128,1000,glorot_uniform,0.01,0.95,True,130,30,0.0003,11.068766037623087
94,3.1648080348968506,0.1281567769643713,1.797476331392924,0.060182734283720646,sigmoid,128,1000,glorot_uniform,0.009,0.95,True,130,30,1e-05,10.998116890589396
95,3.169936180114746,0.15677649161306834,1.8148163954416912,0.007756185511396906,sigmoid,128,1000,glorot_uniform,0.01,0.95,True,130,30,1e-05,10.86821977297465
96,3.1819489002227783,0.12269718941515738,1.6391303141911824,0.027057320912623885,sigmoid,64,1000,glorot_uniform,0.03,0.85,True,130,30,0.0001,17.863770484924316
97,3.183289051055908,0.03154302468459315,2.0441153844197593,0.05711463479676644,sigmoid,64,1000,glorot_uniform,0.006,0.95,True,130,30,0.0003,17.83990732828776
98,3.2055579821268716,0.09568207794905272,2.1555189291636148,0.036914678881221075,sigmoid,64,1000,glorot_uniform,0.03,0.8,True,130,30,0.0003,17.799969752629597
99,3.2146599292755127,0.14140251704225185,1.5550967852274578,0.07907086963661983,sigmoid,128,1000,glorot_uniform,0.03,0.9,True,130,30,1e-05,11.011608839035034
100,3.219359795252482,0.05833844941153933,1.8093955914179485,0.10348124243596282,sigmoid,128,1000,glorot_uniform,0.03,0.9,True,130,30,0.0001,10.855170726776123
101,3.230595827102661,0.13035706646829964,1.9520378112792969,0.06796480915774103,sigmoid,128,1000,glorot_uniform,0.01,0.95,True,130,30,0.0001,11.04744299252828
102,3.241170326868693,0.04221952759378802,1.7335303624471028,0.06453057599025168,sigmoid,128,1000,glorot_uniform,0.03,0.9,True,130,30,9e-05,10.998817920684814
103,3.2605855464935303,0.038258771055941374,2.070620139439901,0.02592731815083601,sigmoid,64,1000,glorot_uniform,0.03,0.85,True,130,30,0.0003,17.745028813680012
104,3.271108547846476,0.07200338787725838,1.8799881140391033,0.08449517536843672,sigmoid,128,1000,glorot_uniform,0.009,0.95,True,130,30,0.0001,11.013237873713175
105,3.275548537572225,0.19169289229085423,2.0308460791905723,0.13623616418145065,sigmoid,128,1000,glorot_uniform,0.009,0.95,True,130,30,9e-05,10.789620081583658
106,3.2757035891215005,0.04382558421066283,1.6781956752141316,0.05033531085549397,sigmoid,64,1000,glorot_uniform,0.03,0.85,True,130,30,9e-05,18.210066159566242
107,3.2843051751454673,0.021858454775938885,1.0461361408233643,0.1092642842488667,sigmoid,64,1000,glorot_uniform,0.03,0.9,True,130,30,1e-05,16.958205858866375
108,3.3090813159942627,0.0797097146364052,2.0120108127593994,0.2977491712696072,sigmoid,128,1000,glorot_uniform,0.01,0.95,True,130,30,9e-05,11.013484477996826
109,3.365202267964681,0.017872088486971322,2.214419444402059,0.1035584517387816,sigmoid,128,1000,glorot_uniform,0.03,0.9,True,130,30,0.0003,11.077581961949667
110,3.3686934312184653,0.13428623406677417,1.1694562832514446,0.09851493829626169,sigmoid,64,1000,glorot_uniform,0.01,0.95,True,130,30,1e-05,17.15085744857788
111,3.370381752649943,0.07443434806764379,1.9179062048594158,0.10898683845369878,sigmoid,128,1000,glorot_uniform,0.03,0.95,True,130,30,0.0003,9.215699831644693
112,3.4204424222310386,0.08130691588970594,1.554381251335144,0.14431960086206772,sigmoid,64,1000,glorot_uniform,0.009,0.95,True,130,30,9e-05,16.694178740183514
113,3.428342819213867,0.16192488878517583,1.4823333024978638,0.04959836516003817,sigmoid,64,1000,glorot_uniform,0.01,0.95,True,130,30,9e-05,17.309522708257038
114,3.438363949457804,0.15415108263280977,1.3781683842341106,0.21548318089569515,sigmoid,64,1000,glorot_uniform,0.009,0.95,True,130,30,1e-05,18.181110461552937
115,3.4556896686553955,0.1027336148322554,1.5357089042663574,0.11210588097122039,sigmoid,64,1000,glorot_uniform,0.009,0.95,True,130,30,0.0001,18.01716709136963
116,3.482531785964966,0.148425338157693,1.4286322196324666,0.03221387810958896,sigmoid,64,1000,glorot_uniform,0.03,0.9,True,130,30,9e-05,17.549672444661457
117,3.503347317377726,0.1828315814243959,1.9106369415918987,0.09250380946358956,sigmoid,64,1000,glorot_uniform,0.03,0.9,True,130,30,0.0003,17.103137493133545
118,3.503880421320597,0.04126731634842051,1.8283212184906006,0.08838662805681774,sigmoid,64,1000,glorot_uniform,0.01,0.95,True,130,30,0.0003,17.70310918490092
119,3.528630256652832,0.20661844946851643,1.8126936356226604,0.040731132528354204,sigmoid,64,1000,glorot_uniform,0.009,0.95,True,130,30,0.0003,16.412830034891766
120,3.553180694580078,0.02425839784697372,1.811517318089803,0.05570227824815462,sigmoid,128,1000,glorot_uniform,0.03,0.95,True,130,30,0.0001,11.028407096862793
121,3.600827217102051,0.19122994223437256,1.5236717859903972,0.08280538208451789,sigmoid,64,1000,glorot_uniform,0.03,0.9,True,130,30,0.0001,17.68083651860555
122,3.6195731163024902,0.30454650948708056,1.442177693049113,0.10024095607294248,sigmoid,64,1000,glorot_uniform,0.01,0.95,True,130,30,0.0001,17.04440426826477
123,3.6729474862416587,0.05390201195764797,1.5993077754974365,0.09051041596219596,sigmoid,128,1000,glorot_uniform,0.03,0.95,True,130,30,9e-05,11.269746939341227
124,3.741744120915731,0.11693062183573716,1.7190736134847004,0.045157336631558284,sigmoid,64,1000,glorot_uniform,0.03,0.95,True,130,30,0.0003,17.307509899139404
125,3.7631680965423584,0.19691909660079623,1.43984059492747,0.14547776621645223,sigmoid,128,1000,glorot_uniform,0.03,0.95,True,130,30,1e-05,11.175593852996826
126,3.893317461013794,0.020259383721544042,1.3273768027623494,0.027800627755874628,sigmoid,64,1000,glorot_uniform,0.03,0.95,True,130,30,9e-05,17.488603353500366
127,3.9615327517191568,0.16550356247218098,1.3563865820566814,0.1423824058730262,sigmoid,64,1000,glorot_uniform,0.03,0.95,True,130,30,0.0001,18.059353510538738
128,3.970139185587565,0.07318840998299089,0.9823538661003113,0.08170495449996652,sigmoid,64,1000,glorot_uniform,0.03,0.95,True,130,30,1e-05,17.519935210545857
