rank_val_score,mean_val_score,std_val_score,mean_train_score,std_train_score,activation,batch_size,epochs,init_mode,learn_rate,momentum,nesterov,param_neurons_layer_1,weight_decay,mean_fit_time
14,3.374427239100138,0.004683104713614922,3.057913621266683,0.1046473168407197,relu,64,300,glorot_uniform,0.01,0.4,False,40,0.0001,1.7850549221038818
15,3.3860663572947183,0.09223011835568484,3.129385232925415,0.04015168888241823,relu,64,300,glorot_uniform,0.01,0.2,False,80,0.0001,2.0329540570576987
16,3.3972531159718833,0.029378936924463663,2.853017886479696,0.009577146556390205,relu,128,300,glorot_uniform,0.01,0.9,False,80,0.001,1.2872387568155925
17,3.4044641653696694,0.05496380028639774,3.1077000300089517,0.05607242198860696,relu,64,300,glorot_uniform,0.01,0.2,False,120,0.0001,2.2942413489023843
18,3.4091230233510337,0.10603673327033086,3.024495999018351,0.043321785471351924,relu,256,300,glorot_uniform,0.01,0.9,False,80,0.001,1.0093129475911458
19,3.4220847288767495,0.03375572160205434,3.105323314666748,0.10206620715533338,relu,64,300,glorot_uniform,0.01,0.4,False,80,0.001,1.7979505856831868
20,3.4269376595815024,0.0949912882636545,3.123269955317179,0.04030489884940284,relu,64,300,glorot_uniform,0.01,0.2,False,40,0.0001,2.188455581665039
21,3.4322102069854736,0.10288132465870592,3.1435112953186035,0.14269588756787452,relu,64,300,glorot_uniform,0.01,0.9,False,120,0.01,1.8377891381581624
22,3.434957981109619,0.08680573343692599,3.0156211058298745,0.18822272053625144,relu,256,300,glorot_uniform,0.01,0.9,False,120,0.0001,1.0516904195149739
23,3.437012275060018,0.12791758374676987,3.043854077657064,0.06465070363862045,relu,256,300,glorot_uniform,0.01,0.9,False,120,0.001,0.9450458685557047
24,3.4370476404825845,0.08951700931620982,3.143930514653524,0.03249691410600332,relu,64,300,glorot_uniform,0.01,0.2,False,80,0.001,1.9629583358764648
25,3.448974053064982,0.1664811012411847,2.8670883973439536,0.1717989638107162,relu,64,300,glorot_uniform,0.01,0.9,False,40,0.001,1.6860111554463704
26,3.46517284711202,0.08317236267742671,3.1840625603993735,0.008966280805800652,relu,64,300,glorot_uniform,0.001,0.9,False,120,0.0001,2.1792729695638022
27,3.4656710624694824,0.12203766576823656,3.1653803984324136,0.04374948871953046,relu,64,300,glorot_uniform,0.01,0.4,False,40,0.001,1.8749717076619465
28,3.4761974811553955,0.09667197169159206,3.2059126694997153,0.03896287558261541,relu,256,300,glorot_uniform,0.01,0.9,False,120,0.01,0.946483850479126
29,3.477341334025065,0.0556000323151793,3.242086489995321,0.06939807920016983,relu,64,300,glorot_uniform,0.01,0.0,False,120,0.0001,2.0277060667673745
30,3.492466688156128,0.060056359142826934,3.218371868133545,0.05545560058829151,relu,64,300,glorot_uniform,0.01,0.2,False,40,0.001,1.8365803559621174
31,3.4967739582061768,0.08031984903114002,3.2147161960601807,0.030351164901544152,relu,256,300,glorot_uniform,0.01,0.9,False,80,0.01,0.9073806603749593
32,3.498276472091675,0.052357994266673126,3.218029578526815,0.0771552249515732,relu,64,300,glorot_uniform,0.01,0.2,False,120,0.001,2.2061285972595215
33,3.499119599660238,0.022017916013730734,3.246096213658651,0.09304050598887528,relu,64,300,glorot_uniform,0.01,0.0,False,80,0.0001,2.0091329415639243
34,3.5062448183695474,0.07665151877135182,3.2466262181599936,0.023055385613608727,relu,64,300,glorot_uniform,0.001,0.9,False,120,0.001,2.0543744564056396
35,3.5130809942881265,0.12265655391648013,3.228513558705648,0.038127416644723994,relu,64,300,glorot_uniform,0.001,0.9,False,80,0.0001,2.024827321370443
36,3.5205937226613364,0.10246505255183795,3.2578779061635337,0.006113240119395293,relu,64,300,glorot_uniform,0.01,0.0,False,40,0.0001,1.9547948042551677
37,3.537380854288737,0.3039279376959941,3.054350217183431,0.19000139630510748,relu,64,300,glorot_uniform,0.01,0.9,False,40,0.0001,1.667747974395752
38,3.538562615712484,0.10641535501114406,3.273826519648234,0.01191327033765174,relu,64,300,glorot_uniform,0.01,0.4,False,40,0.01,2.253549098968506
39,3.5423383712768555,0.03016788036394853,3.2905914783477783,0.0878158537177002,relu,64,300,glorot_uniform,0.001,0.9,False,40,0.0001,1.6845053831736247
40,3.5432913303375244,0.1359546177768571,3.264695088068644,0.07260995195619202,relu,256,300,glorot_uniform,0.01,0.9,False,40,0.01,1.0887863636016846
41,3.5490193367004395,0.12492507533093863,3.3149801095326743,0.03999346661607947,relu,64,300,glorot_uniform,0.01,0.0,False,40,0.001,1.9462682406107585
42,3.550037701924642,0.057147385563514036,3.29426638285319,0.09068017395161969,relu,64,300,glorot_uniform,0.001,0.9,False,80,0.001,1.973243236541748
43,3.550128142038981,0.0732601519074678,3.267769734064738,0.04498404721738122,relu,64,300,glorot_uniform,0.01,0.0,False,120,0.001,2.4615958531697593
44,3.5533484617869058,0.19980060575708594,3.211343844731649,0.1460856648793152,relu,128,300,glorot_uniform,0.01,0.9,False,120,0.01,1.3063902060190837
45,3.559675455093384,0.12013541238176607,3.201799233754476,0.1781984836436439,relu,64,300,glorot_uniform,0.01,0.9,False,80,0.01,1.796768585840861
46,3.563961982727051,0.06260309877523747,3.3257970015207925,0.03730806166611644,relu,64,300,glorot_uniform,0.01,0.2,False,120,0.01,2.213468869527181
47,3.5666421254475913,0.11880494795297654,2.8758148352305093,0.13343353930789972,relu,64,300,glorot_uniform,0.01,0.9,False,120,0.0001,1.8236525058746338
48,3.5725009441375732,0.1414041500481764,3.31790820757548,0.04710890614039238,relu,64,300,glorot_uniform,0.01,0.4,False,80,0.01,1.7972351710001628
49,3.57438055674235,0.038570316962579294,3.234614133834839,0.17374643532514994,relu,256,300,glorot_uniform,0.01,0.9,False,40,0.001,1.065820852915446
50,3.5752930641174316,0.052538697431548875,3.2947723070780435,0.03855752099038209,relu,128,300,glorot_uniform,0.01,0.4,False,120,0.0001,1.3185352484385173
51,3.579502900441488,0.09908415737261198,3.2588061491648355,0.02562111428364997,relu,128,300,glorot_uniform,0.01,0.9,False,40,0.01,1.2869780858357747
52,3.5850555102030435,0.06179257808581728,3.291576067606608,0.03686195147214259,relu,64,300,glorot_uniform,0.01,0.4,False,120,0.01,1.9693485895792644
53,3.5988014539082847,0.09268762307412985,3.3272697925567627,0.08068662939077564,relu,128,300,glorot_uniform,0.01,0.4,False,80,0.001,1.2316371599833171
54,3.6021695137023926,0.1867482907226477,3.2568543752034507,0.11188050855398401,relu,64,300,glorot_uniform,0.01,0.9,False,40,0.01,1.6806426843007405
55,3.6063144207000732,0.057109587625391436,3.3694244225819907,0.05400579190536549,relu,128,300,glorot_uniform,0.01,0.4,False,80,0.0001,1.204281489054362
56,3.624438762664795,0.04262567685292623,3.3784902095794678,0.06752414759200003,relu,128,300,glorot_uniform,0.01,0.4,False,120,0.001,1.387493371963501
57,3.6294642289479575,0.21984972605530306,3.3816870053609214,0.13196143632408738,relu,128,300,glorot_uniform,0.01,0.9,False,80,0.01,1.2935907046000164
58,3.6301347414652505,0.07524251368301042,3.3810879389444985,0.024254167958952355,relu,64,300,glorot_uniform,0.01,0.2,False,80,0.01,1.9360850652058919
59,3.63421893119812,0.17643286779724235,3.3675897121429443,0.07063595538082622,relu,64,300,glorot_uniform,0.01,0.0,False,80,0.001,1.6958707968393962
60,3.639040152231852,0.08575042262364715,3.4176103274027505,0.1319717065039269,relu,128,300,glorot_uniform,0.01,0.4,False,40,0.0001,1.2401851018269856
61,3.64683731396993,0.20682700153761963,3.384878158569336,0.1027751608340338,relu,64,300,glorot_uniform,0.001,0.9,False,40,0.001,1.7257294654846191
62,3.652358134587606,0.09013753080046792,3.4267667134602866,0.03964863639034414,relu,128,300,glorot_uniform,0.01,0.4,False,40,0.001,1.1794648965199788
63,3.672539313634237,0.10257151295250506,3.286259174346924,0.19148471112174345,relu,1219,300,glorot_uniform,0.3,0.9,False,120,0.001,0.7085502942403158
64,3.6827059586842856,0.03326452943888574,3.466456890106201,0.11842050917516843,relu,64,300,glorot_uniform,0.01,0.2,False,40,0.01,1.93897279103597
65,3.695009628931681,0.08692532035690904,3.49088454246521,0.015800985112278166,relu,64,300,glorot_uniform,0.01,0.0,False,120,0.01,2.285646359125773
66,3.6999680201212564,0.08626840927102371,3.470891793568929,0.08232340893994952,relu,64,300,glorot_uniform,0.001,0.9,False,80,0.01,1.9861656030019124
67,3.7002409299214682,0.09077297808379531,3.137344757715861,0.2146543409877675,relu,64,300,glorot_uniform,0.1,0.9,False,40,0.0001,1.648860772450765
68,3.710345983505249,0.03521777768686534,3.5004774729410806,0.06412030828578802,relu,64,300,glorot_uniform,0.001,0.9,False,40,0.01,1.693320592244466
69,3.728334983189901,0.04763793340154975,3.518942912419637,0.07919304658117689,relu,64,300,glorot_uniform,0.01,0.0,False,80,0.01,1.7261825402577717
70,3.728370428085327,0.06561230149802372,3.4802422523498535,0.04633212577566383,relu,64,300,glorot_uniform,0.001,0.9,False,120,0.01,1.8489569028218586
71,3.7290519873301187,0.09570645767036916,3.513430674870809,0.031588208583837,relu,64,300,glorot_uniform,0.01,0.0,False,40,0.01,1.9877595106760662
72,3.7299348513285318,0.050223441709046836,3.5202598571777344,0.035272620229282424,relu,128,300,glorot_uniform,0.01,0.2,False,80,0.001,1.281963586807251
73,3.7411685784657798,0.1483167771492002,2.949552377065023,0.21841520364242517,relu,64,300,glorot_uniform,0.1,0.9,False,120,0.0001,1.7664903004964192
74,3.7428742249806723,0.13290818912647345,3.6000590324401855,0.17757481910781375,relu,1219,300,glorot_uniform,0.3,0.9,False,80,0.01,0.6850527127583822
75,3.7698143323262534,0.277207685680606,3.6917360623677573,0.15378915173129368,relu,64,300,glorot_uniform,0.01,0.9,False,40,0.1,1.7902541955312092
76,3.780487378438314,0.12363510185030645,3.7057243982950845,0.04908654486845746,relu,64,300,glorot_uniform,0.01,0.9,False,120,0.1,1.7803504467010498
77,3.7833301226298013,0.09649816818099097,3.556302467981974,0.02117831238993681,relu,128,300,glorot_uniform,0.01,0.4,False,120,0.01,1.3261038462320964
78,3.7960901260375977,0.08038138198869807,3.3555712699890137,0.024901966516607834,relu,128,300,glorot_uniform,0.1,0.9,False,80,0.001,1.400293509165446
79,3.7977152665456138,0.15785027344855093,3.7320967515309653,0.0874340370115087,relu,128,300,glorot_uniform,0.01,0.9,False,40,0.1,1.2275396982828777
80,3.8004788557688394,0.02349311695345834,3.6064772605895996,0.07494251895904021,relu,128,300,glorot_uniform,0.01,0.2,False,80,0.0001,1.3712510267893474
81,3.8036221663157144,0.055915072325845534,3.557654937108358,0.07229172418862334,relu,128,300,glorot_uniform,0.01,0.2,False,120,0.0001,1.4144757588704426
82,3.8047962188720703,0.06852527733619293,3.6064507166544595,0.037262200625187675,relu,128,300,glorot_uniform,0.01,0.4,False,80,0.01,1.3136962254842122
83,3.8210854530334473,0.35530672733277036,3.3815227349599204,0.2933299258496363,relu,128,300,glorot_uniform,0.1,0.9,False,120,0.001,1.3964259624481201
84,3.828712542851766,0.11891135456514286,3.6107160250345864,0.014732484192972871,relu,128,300,glorot_uniform,0.01,0.4,False,40,0.01,1.2158111731211345
85,3.831017096837362,0.09214500937208746,3.6909664471944175,0.07607440838083168,relu,128,300,glorot_uniform,0.01,0.9,False,80,0.1,1.220974047978719
86,3.839566469192505,0.15641097227392642,3.7425246238708496,0.056470374989885025,relu,256,300,glorot_uniform,0.01,0.9,False,80,0.1,0.9360334078470866
87,3.8433334032694497,0.05063584909978667,3.655641953150431,0.09380379856845997,relu,128,300,glorot_uniform,0.01,0.2,False,40,0.001,1.219157616297404
88,3.869227647781372,0.07743247410506278,3.679229656855265,0.09014844900343388,relu,128,300,glorot_uniform,0.01,0.2,False,40,0.0001,1.1834495067596436
89,3.8795746167500815,0.07151553601783235,3.6389616330464682,0.035716745289566816,relu,128,300,glorot_uniform,0.01,0.2,False,120,0.001,1.2708941300710042
90,3.8810439109802246,0.4078024918644374,3.5685973167419434,0.3252535631860943,relu,128,300,glorot_uniform,0.1,0.9,False,40,0.001,1.265957196553548
91,3.883449077606201,0.058867480573426396,3.754709800084432,0.0935004084096776,relu,256,300,glorot_uniform,0.01,0.9,False,40,0.1,1.03689972559611
92,3.903205156326294,0.1400966867215166,3.8613929748535156,0.13876993014028152,relu,64,300,glorot_uniform,0.01,0.9,False,80,0.1,1.7616295019785564
93,3.9034465154012046,0.3363684055917075,3.31974188486735,0.26899548728148487,relu,1219,300,glorot_uniform,0.3,0.9,False,120,0.0001,0.7949908574422201
94,3.9098758697509766,0.09844288893941339,3.3103394508361816,0.2284616368736697,relu,1219,300,glorot_uniform,0.3,0.9,False,80,0.0001,0.6520703633626302
95,3.916638453801473,0.16028656224748683,3.591786781946818,0.14812876688877488,relu,1219,300,glorot_uniform,0.3,0.9,False,40,0.001,0.5544751485188802
96,3.922448476155599,0.1854136694363654,3.794797897338867,0.0057563111066913876,relu,64,300,glorot_uniform,0.01,0.4,False,80,0.1,1.817425012588501
97,3.9307339986165366,0.14567014883332888,3.8169829845428467,0.02526807290194063,relu,64,300,glorot_uniform,0.01,0.4,False,120,0.1,1.978614330291748
98,3.9463374614715576,0.21194915241265874,3.6176108519236245,0.08716364887043855,relu,256,300,glorot_uniform,0.1,0.9,False,80,0.001,0.9094687302907308
99,3.9791287581125894,0.009453943324516906,3.7939327557881675,0.08230404590992735,relu,128,300,glorot_uniform,0.01,0.0,False,120,0.0001,1.3144954840342205
100,3.9793413480122886,0.18190290076431753,3.8478368123372397,0.0530119089699959,relu,64,300,glorot_uniform,0.01,0.4,False,40,0.1,2.2856438954671225
101,3.9831767082214355,0.01744556596760978,3.7543585300445557,0.08875871899910602,relu,1219,300,glorot_uniform,0.01,0.9,False,120,0.0001,0.6911012331644694
102,3.9856671492258706,0.16878163073265337,3.663130203882853,0.2696924658682496,relu,128,300,glorot_uniform,0.3,0.4,False,40,0.001,1.2620149453481038
103,3.9876549243927,0.054898634249088724,3.877967278162638,0.04895452941434372,relu,256,300,glorot_uniform,0.01,0.9,False,120,0.1,0.9941845734914144
104,3.989759683609009,0.12504867407502956,3.8334832191467285,0.24456268899269837,relu,128,300,glorot_uniform,0.01,0.9,False,120,0.1,1.3091171582539876
105,3.9953399499257407,0.47939262429204793,3.5422417322794595,0.5587066613146029,relu,256,300,glorot_uniform,0.1,0.9,False,120,0.001,0.909722646077474
106,4.005364020665486,0.328799259229025,3.9066595236460366,0.5251020442616453,relu,128,300,glorot_uniform,0.1,0.9,False,120,0.01,1.3025586605072021
107,4.007449150085449,0.07974675737753417,3.818495512008667,0.04312649098050133,relu,128,300,glorot_uniform,0.01,0.0,False,80,0.0001,1.3371070226033528
108,4.014991283416748,0.1295147106905891,3.919594685236613,0.0746052988182891,relu,128,300,glorot_uniform,0.1,0.9,False,40,0.01,1.4312443733215332
109,4.019761562347412,0.012673032698600628,3.848061958948771,0.10323535075823408,relu,256,300,glorot_uniform,0.01,0.4,False,40,0.001,0.9103357791900635
110,4.021213928858439,0.11874239457242981,3.9177552858988443,0.04260641669633833,relu,64,300,glorot_uniform,0.01,0.2,False,120,0.1,2.0756801764170327
111,4.022861003875732,0.05847787826274082,3.80464506149292,0.10497393644642006,relu,1219,300,glorot_uniform,0.01,0.9,False,80,0.001,0.6133641401926676
112,4.024810393651326,0.16485337975757278,3.847021500269572,0.04847252479002212,relu,128,300,glorot_uniform,0.001,0.9,False,40,0.0001,1.1169484456380208
113,4.02795934677124,0.10368199839722436,3.8366122245788574,0.09140831768601727,relu,128,300,glorot_uniform,0.01,0.0,False,80,0.001,1.4392088254292805
114,4.03225302696228,0.11633935509831816,3.856405735015869,0.03483054863178382,relu,128,300,glorot_uniform,0.01,0.0,False,40,0.0001,1.2323517004648845
115,4.039157470067342,0.49989681464818075,3.6216744581858316,0.45182401795266147,relu,1219,300,glorot_uniform,0.3,0.9,False,40,0.0001,0.6997220516204834
116,4.0414291222890215,0.24097948619110474,3.6503659884134927,0.3424057805873166,relu,1219,300,glorot_uniform,0.3,0.9,False,80,0.001,0.7471068700154623
117,4.04882287979126,0.049087583649655105,3.888423760732015,0.05685477579466217,relu,256,300,glorot_uniform,0.01,0.4,False,80,0.0001,0.9406567414601644
118,4.049793163935344,0.25104531059103596,3.818202336629232,0.23593777354138679,relu,256,300,glorot_uniform,0.3,0.4,False,40,0.001,0.9795629978179932
119,4.053523778915405,0.05860681229922119,3.844114065170288,0.04881563566425803,relu,128,300,glorot_uniform,0.001,0.9,False,120,0.0001,1.425526777903239
120,4.054099241892497,0.31541535911725216,3.916072686513265,0.20538600964562087,relu,256,300,glorot_uniform,0.1,0.9,False,120,0.01,0.9439234733581543
121,4.056906541188558,0.07559059760483895,3.8326472441355386,0.08902414192066364,relu,1219,300,glorot_uniform,0.01,0.9,False,80,0.0001,0.6368617216746012
122,4.061534404754639,0.24175077291837227,3.8817478020985923,0.4199911339298301,relu,128,300,glorot_uniform,0.3,0.4,False,40,0.0001,1.4061051209767659
123,4.063424428304036,0.06485027314538075,3.8649021784464517,0.03708619209060772,relu,128,300,glorot_uniform,0.001,0.9,False,80,0.001,1.2694186369578044
124,4.06384539604187,0.09788856489235731,3.8714799086252847,0.08621677848156563,relu,128,300,glorot_uniform,0.01,0.2,False,120,0.01,1.5058198769887288
125,4.064197778701782,0.1108652229032229,3.8498238722483316,0.026422902661721447,relu,1219,300,glorot_uniform,0.01,0.9,False,120,0.001,0.6268525918324789
126,4.06975253423055,0.05221663153142745,3.8720343112945557,0.06489752796914855,relu,128,300,glorot_uniform,0.001,0.9,False,80,0.0001,1.353479544321696
127,4.0711131890614825,0.08327236829808175,3.8987316290537515,0.050483719014123046,relu,256,300,glorot_uniform,0.01,0.4,False,80,0.001,0.8511989116668701
128,4.07193398475647,0.08950365568450981,3.882554054260254,0.08978016137608762,relu,128,300,glorot_uniform,0.001,0.9,False,120,0.001,1.4549466768900554
129,4.07520071665446,0.5559716439149845,4.005952596664429,0.42323714315248046,relu,64,300,glorot_uniform,0.1,0.9,False,80,0.001,1.7299556732177734
130,4.0799267292022705,0.13253897842885115,3.5566492875417075,0.36290348148370893,relu,256,300,glorot_uniform,0.1,0.9,False,80,0.0001,0.8403365612030029
131,4.082788070042928,0.092362531725405,3.8607331911722818,0.07547531101793077,relu,1219,300,glorot_uniform,0.01,0.9,False,40,0.001,0.5615654786427816
132,4.092186450958252,0.47632399988046636,3.769124428431193,0.4282152459996929,relu,64,300,glorot_uniform,0.1,0.9,False,40,0.001,1.7076744238535564
133,4.093105792999268,0.15233417909624922,3.8873284657796225,0.028633511822171335,relu,128,300,glorot_uniform,0.01,0.2,False,80,0.01,1.2529492378234863
134,4.096440156300862,0.08026735221620343,3.911009152730306,0.04354072528069749,relu,256,300,glorot_uniform,0.01,0.4,False,120,0.001,1.1186481316884358
135,4.100947221120198,0.3246118570818612,4.014470259348552,0.31785730756945674,relu,1219,300,glorot_uniform,0.3,0.9,False,40,0.01,0.647808313369751
136,4.103101809819539,0.25125295992987806,3.9018186728159585,0.3515265342984401,relu,256,300,glorot_uniform,0.1,0.9,False,40,0.01,0.8530453046162924
137,4.10474427541097,0.023484130934470108,3.92112930615743,0.1267880508054087,relu,128,300,glorot_uniform,0.01,0.2,False,40,0.01,1.1657377084096272
138,4.106103420257568,0.06263401332937982,3.9165806770324707,0.07412574753609481,relu,256,300,glorot_uniform,0.01,0.4,False,120,0.0001,1.2107434272766113
139,4.114683310190837,0.06798720829791625,3.899268865585327,0.04077204418153483,relu,128,300,glorot_uniform,0.01,0.0,False,120,0.001,1.3846712907155354
140,4.118396282196045,0.07324004566269633,3.8983418146769204,0.07586534350125251,relu,1219,300,glorot_uniform,0.01,0.9,False,40,0.0001,0.5892306963602701
141,4.124451637268066,0.39331494600605377,3.617304960886637,0.534210781537823,relu,128,300,glorot_uniform,0.1,0.9,False,40,0.0001,1.3965857823689778
142,4.1265021959940595,0.15690628473081208,3.969069719314575,0.009940731650833904,relu,64,300,glorot_uniform,0.01,0.2,False,40,0.1,1.7380011876424153
143,4.132830460866292,0.03776968597542688,3.953551451365153,0.0867043203281413,relu,128,300,glorot_uniform,0.001,0.9,False,40,0.001,1.2252298990885417
144,4.136672735214233,0.559746624614136,3.6023618380228677,0.514417708260388,relu,128,300,glorot_uniform,0.1,0.9,False,80,0.0001,1.4240856170654297
145,4.144763549168904,0.34993357490991595,4.0446139971415205,0.2734613377879788,relu,64,300,glorot_uniform,0.1,0.9,False,80,0.01,1.7566054662068684
146,4.146180152893066,0.12139228911473224,3.948017120361328,0.06296373482530968,relu,128,300,glorot_uniform,0.01,0.0,False,40,0.001,1.2570823828379314
147,4.14971383412679,0.12227560537974647,4.014901955922444,0.07086977805235266,relu,64,300,glorot_uniform,0.01,0.2,False,80,0.1,1.9873233636220295
148,4.153732776641846,0.15136746356378783,3.7748261292775473,0.07224220696698491,relu,1219,300,glorot_uniform,0.1,0.9,False,80,0.0001,0.6745105584462484
149,4.16035262743632,0.3357584207257365,4.145293633143107,0.4079919447287529,relu,256,300,glorot_uniform,0.3,0.4,False,40,0.01,0.9122630755106608
150,4.1677296956380205,0.022879114361994735,3.9686342080434165,0.12173294158890285,relu,256,300,glorot_uniform,0.01,0.4,False,40,0.0001,0.9624120394388834
151,4.170904000600179,0.16266395470120684,3.4210923512776694,0.41156117687475446,relu,128,300,glorot_uniform,0.1,0.9,False,120,0.0001,1.4107011159261067
152,4.17733112970988,0.38791739613044907,4.031203190485637,0.4593678747585181,relu,64,300,glorot_uniform,0.3,0.2,False,40,0.001,1.6374616622924805
153,4.180999279022217,0.11494727490465963,3.9842790762583413,0.0753495321744167,relu,1219,300,glorot_uniform,0.01,0.9,False,80,0.01,0.5787895520528158
154,4.181053479512532,0.08094029154566128,3.8525291283925376,0.097685477501408,relu,1219,300,glorot_uniform,0.1,0.9,False,40,0.0001,0.5651939709981283
155,4.194391409556071,0.090358147160077,4.059321641921997,0.06148034379584371,relu,64,300,glorot_uniform,0.001,0.9,False,120,0.1,2.0061275959014893
156,4.1984968185424805,0.10701030781742561,3.994513670603434,0.09136567587408634,relu,1219,300,glorot_uniform,0.01,0.9,False,120,0.01,0.6157046953837076
157,4.20270840326945,0.04875638315131594,4.059475819269816,0.07134187229095355,relu,128,300,glorot_uniform,0.01,0.0,False,80,0.01,1.3204110463460286
158,4.212871074676514,0.13838648833741246,4.2285698254903155,0.3488070373368917,relu,64,300,glorot_uniform,0.1,0.9,False,120,0.01,1.7974891662597656
159,4.221105416615804,0.15719554146245687,3.9375675519307456,0.08143587142580364,relu,1219,300,glorot_uniform,0.1,0.9,False,40,0.001,0.647937536239624
160,4.222214698791504,0.007147416206242417,4.045558929443359,0.11809755668375362,relu,1219,300,glorot_uniform,0.01,0.9,False,40,0.01,0.6012593110402426
161,4.224194765090942,0.37554516266022697,4.24626620610555,0.24787542931972717,relu,64,300,glorot_uniform,0.3,0.4,False,120,0.01,1.82673978805542
162,4.226822058359782,0.357191158608713,3.8263614972432456,0.1961701020686041,relu,1219,300,glorot_uniform,0.1,0.9,False,80,0.001,0.6039063135782877
163,4.2269666989644366,0.1698938634414117,4.09559162457784,0.08903178351829255,relu,64,300,glorot_uniform,0.001,0.9,False,80,0.1,1.816653569539388
164,4.234074592590332,0.07650603978730897,4.061078389485677,0.049441800858916606,relu,256,300,glorot_uniform,0.01,0.4,False,120,0.01,1.029617150624593
165,4.234896341959636,0.12015087425779065,4.117724577585856,0.052553593770147476,relu,64,300,glorot_uniform,0.001,0.9,False,40,0.1,1.6928246021270752
166,4.24385945002238,0.06826406027526954,4.07158891359965,0.08836768314675378,relu,128,300,glorot_uniform,0.001,0.9,False,80,0.01,1.3349002202351887
167,4.259203354517619,0.2265591734669968,3.7765822410583496,0.29314614900149505,relu,64,300,glorot_uniform,0.3,0.2,False,80,0.0001,1.7459038893381755
168,4.263483206431071,0.11344636307187851,4.095560391743978,0.06385694862146371,relu,128,300,glorot_uniform,0.001,0.9,False,40,0.01,1.217756748199463
169,4.2641730308532715,0.03427842277246138,3.864187002182007,0.1283103353308536,relu,1219,300,glorot_uniform,0.1,0.9,False,120,0.001,0.649514357248942
170,4.265684366226196,0.3848953481223041,4.305295705795288,0.3567411649791208,relu,64,300,glorot_uniform,0.1,0.4,False,40,0.01,1.651173194249471
171,4.269286473592122,0.6348844033975014,3.880825996398926,0.678239457267543,relu,256,300,glorot_uniform,0.1,0.9,False,120,0.0001,0.9396375815073649
172,4.269735654195149,0.13404131745075187,4.138967514038086,0.020967616006182844,relu,64,300,glorot_uniform,0.01,0.0,False,120,0.1,2.434856732686361
173,4.273989359537761,0.09750575593116324,4.093312740325928,0.03884203998632078,relu,128,300,glorot_uniform,0.001,0.9,False,120,0.01,1.3648938337961833
174,4.275038560231526,0.27583768167734674,3.98498805363973,0.3094218151154649,relu,1219,300,glorot_uniform,0.1,0.9,False,120,0.0001,0.6315978368123373
175,4.278352499008179,0.3481974728268571,3.52451761563619,0.2765595329373997,relu,64,300,glorot_uniform,0.1,0.9,False,80,0.0001,1.7590309778849285
176,4.282532771428426,0.36149638302693454,3.9092049598693848,0.23158581451203533,relu,256,300,glorot_uniform,0.1,0.9,False,40,0.001,0.8934183915456136
177,4.288206418355306,0.4057431386059136,3.8203630447387695,0.5347696347958482,relu,64,300,glorot_uniform,0.3,0.2,False,120,0.0001,1.7688113848368328
178,4.296059767405192,0.1688445148786093,4.1873931884765625,0.023016906698360526,relu,64,300,glorot_uniform,0.01,0.0,False,40,0.1,1.709255854288737
179,4.303280194600423,0.09377991285826141,4.137835184733073,0.020609008827375756,relu,256,300,glorot_uniform,0.01,0.2,False,120,0.0001,1.0281158288319905
180,4.303948879241943,0.08848225629112706,4.104767958323161,0.044249125599318574,relu,128,300,glorot_uniform,0.01,0.0,False,120,0.01,1.3660131295522053
181,4.30560827255249,0.06295976735259583,4.1395063400268555,0.05488167388607623,relu,256,300,glorot_uniform,0.01,0.2,False,120,0.001,1.0306437810262044
182,4.307181358337402,0.1329215681215817,4.206092834472656,0.04611544031570563,relu,128,300,glorot_uniform,0.01,0.4,False,80,0.1,1.3393365542093914
183,4.31167459487915,0.17142629041338214,4.175878683725993,0.04969897897254257,relu,128,300,glorot_uniform,0.01,0.4,False,120,0.1,1.3420271078745525
184,4.315561930338542,0.06490113980649583,4.1628546714782715,0.06384528575209977,relu,256,300,glorot_uniform,0.01,0.2,False,40,0.001,0.8551233609517416
185,4.3181759516398115,0.16049531210960122,4.164160410563151,0.09398805226678493,relu,64,300,glorot_uniform,0.01,0.0,False,80,0.1,1.7523436546325684
186,4.3260148366292315,0.06454829561182422,4.163052399953206,0.04918655988767016,relu,256,300,glorot_uniform,0.01,0.2,False,40,0.0001,0.8697017033894857
187,4.331561009089152,0.4261464054749056,4.085914293924968,0.3717653101721918,relu,128,300,glorot_uniform,0.1,0.9,False,80,0.01,1.1952826976776123
188,4.333089192708333,0.08013819137851702,4.166391531626384,0.06131085408936856,relu,256,300,glorot_uniform,0.01,0.4,False,80,0.01,0.922550360361735
189,4.335569858551025,0.11300330468288589,4.175627549489339,0.056313851832974146,relu,256,300,glorot_uniform,0.01,0.2,False,80,0.0001,1.009742021560669
190,4.349393367767334,0.06347519566313946,4.212772528330485,0.0299052375089583,relu,256,300,glorot_uniform,0.01,0.2,False,80,0.001,1.0470403830210369
191,4.365051190058391,0.41168664152468504,4.0987779299418134,0.34651921361961896,relu,256,300,glorot_uniform,0.3,0.4,False,120,0.001,0.9423009554545084
192,4.384564399719238,0.2832108134920409,3.910816748936971,0.17160940402422797,relu,64,300,glorot_uniform,0.3,0.4,False,120,0.001,1.7712655067443848
193,4.39465856552124,0.10588729579716215,4.215898036956787,0.03669148773875939,relu,256,300,glorot_uniform,0.01,0.4,False,40,0.01,0.8867367108662924
